date,district,category,sentiment,resolution_days,resolved,source
2025-01-26,Greenpark,Noise Complaint,neutral,3,True,phone
2025-01-26,Greenpark,Traffic Signal Issue,frustrated,5,True,app
2025-01-26,Riverside,Pothole Repair,frustrated,20,False,email
2025-01-26,Eastfield,Streetlight Outage,neutral,4,True,app
2025-01-26,Eastfield,Air Quality Concern,neutral,0,True,app
2025-01-26,Greenpark,Illegal Parking,concerned,3,True,chatbot
2025-01-26,Northgate,Traffic Signal Issue,neutral,1,True,phone
2025-01-26,Northgate,Illegal Parking,concerned,3,True,phone
2025-01-26,Greenpark,Pothole Repair,concerned,25,False,phone
2025-01-26,Harbour,Waste Collection,neutral,1,True,chatbot
2025-01-27,Northgate,Illegal Parking,concerned,3,True,chatbot
2025-01-27,Riverside,Waste Collection,frustrated,4,True,chatbot
2025-01-27,Greenpark,Pothole Repair,concerned,0,True,chatbot
2025-01-27,Riverside,Streetlight Outage,concerned,6,True,social_media
2025-01-27,Greenpark,Illegal Parking,satisfied,9,False,app
2025-01-27,Eastfield,Illegal Parking,neutral,2,True,app
2025-01-27,Northgate,Waste Collection,neutral,3,True,app
2025-01-27,Harbour,Traffic Signal Issue,frustrated,8,False,app
2025-01-27,Northgate,EV Charger Fault,concerned,4,True,chatbot
2025-01-27,Harbour,EV Charger Fault,concerned,1,True,email
2025-01-27,Riverside,Pothole Repair,concerned,0,True,app
2025-01-27,Northgate,Air Quality Concern,concerned,2,True,phone
2025-01-27,Eastfield,Pothole Repair,satisfied,5,True,chatbot
2025-01-27,Riverside,Pothole Repair,neutral,6,True,phone
2025-01-27,Harbour,Pothole Repair,frustrated,1,True,app
2025-01-27,Harbour,Streetlight Outage,concerned,5,True,social_media
2025-01-27,Northgate,Noise Complaint,frustrated,0,True,social_media
2025-01-27,Northgate,Noise Complaint,neutral,0,True,app
2025-01-27,Greenpark,Air Quality Concern,satisfied,1,True,app
2025-01-27,Northgate,Noise Complaint,neutral,10,False,phone
2025-01-27,Northgate,Waste Collection,frustrated,1,True,chatbot
2025-01-27,Central,Pothole Repair,neutral,0,True,email
2025-01-27,Northgate,Pothole Repair,neutral,1,True,chatbot
2025-01-27,Riverside,Waste Collection,neutral,26,False,app
2025-01-27,Greenpark,Noise Complaint,neutral,1,True,phone
2025-01-27,Riverside,Pothole Repair,neutral,2,True,chatbot
2025-01-27,Northgate,Waste Collection,concerned,4,True,social_media
2025-01-28,Harbour,EV Charger Fault,neutral,1,True,chatbot
2025-01-28,Greenpark,Pothole Repair,neutral,4,True,phone
2025-01-28,Riverside,Streetlight Outage,frustrated,3,True,app
2025-01-28,Riverside,Air Quality Concern,neutral,2,True,social_media
2025-01-28,Harbour,EV Charger Fault,concerned,12,False,chatbot
2025-01-28,Harbour,Waste Collection,frustrated,4,True,app
2025-01-28,Eastfield,Illegal Parking,concerned,4,True,app
2025-01-28,Eastfield,Traffic Signal Issue,neutral,7,True,chatbot
2025-01-28,Greenpark,Air Quality Concern,satisfied,7,True,email
2025-01-28,Riverside,Streetlight Outage,urgent,7,True,email
2025-01-28,Eastfield,Illegal Parking,frustrated,5,True,app
2025-01-28,Central,Noise Complaint,neutral,2,True,chatbot
2025-01-28,Harbour,Noise Complaint,neutral,0,True,app
2025-01-28,Central,Pothole Repair,urgent,8,False,chatbot
2025-01-28,Harbour,Traffic Signal Issue,satisfied,1,True,phone
2025-01-28,Greenpark,Streetlight Outage,satisfied,9,False,app
2025-01-28,Northgate,Traffic Signal Issue,neutral,2,True,phone
2025-01-28,Eastfield,Air Quality Concern,concerned,1,True,phone
2025-01-28,Eastfield,Illegal Parking,concerned,1,True,app
2025-01-28,Northgate,Illegal Parking,satisfied,4,True,social_media
2025-01-29,Greenpark,Pothole Repair,frustrated,0,True,phone
2025-01-29,Harbour,Illegal Parking,concerned,10,False,app
2025-01-29,Harbour,Waste Collection,frustrated,1,True,phone
2025-01-29,Greenpark,EV Charger Fault,concerned,16,False,phone
2025-01-29,Riverside,Pothole Repair,satisfied,25,False,email
2025-01-29,Northgate,Pothole Repair,neutral,1,True,social_media
2025-01-29,Harbour,Waste Collection,concerned,3,True,app
2025-01-29,Central,Noise Complaint,neutral,6,True,social_media
2025-01-29,Northgate,Streetlight Outage,neutral,1,True,phone
2025-01-29,Harbour,Noise Complaint,neutral,6,True,chatbot
2025-01-29,Harbour,Traffic Signal Issue,neutral,1,True,chatbot
2025-01-29,Greenpark,Noise Complaint,neutral,5,True,app
2025-01-29,Greenpark,Noise Complaint,concerned,8,False,chatbot
2025-01-29,Riverside,Waste Collection,neutral,0,True,email
2025-01-29,Greenpark,Waste Collection,neutral,8,False,app
2025-01-29,Eastfield,Air Quality Concern,satisfied,0,True,email
2025-01-29,Greenpark,Traffic Signal Issue,frustrated,11,False,app
2025-01-29,Harbour,Waste Collection,neutral,1,True,chatbot
2025-01-29,Central,Noise Complaint,neutral,20,False,app
2025-01-29,Eastfield,EV Charger Fault,frustrated,7,True,email
2025-01-29,Harbour,EV Charger Fault,satisfied,0,True,app
2025-01-29,Central,Waste Collection,frustrated,8,False,app
2025-01-29,Central,EV Charger Fault,concerned,0,True,app
2025-01-29,Greenpark,EV Charger Fault,urgent,0,True,email
2025-01-29,Greenpark,Illegal Parking,frustrated,12,False,app
2025-01-29,Central,Air Quality Concern,frustrated,15,False,chatbot
2025-01-29,Greenpark,Traffic Signal Issue,neutral,5,True,app
2025-01-29,Harbour,Noise Complaint,neutral,3,True,email
2025-01-29,Northgate,Noise Complaint,satisfied,3,True,phone
2025-01-29,Eastfield,Illegal Parking,neutral,1,True,social_media
2025-01-29,Riverside,Waste Collection,concerned,5,True,chatbot
2025-01-29,Eastfield,Illegal Parking,concerned,1,True,phone
2025-01-29,Northgate,EV Charger Fault,neutral,0,True,chatbot
2025-01-29,Greenpark,Illegal Parking,neutral,0,True,social_media
2025-01-29,Riverside,Air Quality Concern,urgent,5,True,app
2025-01-29,Central,Noise Complaint,urgent,7,True,app
2025-01-29,Northgate,Air Quality Concern,frustrated,11,False,social_media
2025-01-29,Central,Illegal Parking,neutral,4,True,email
2025-01-29,Northgate,Waste Collection,neutral,2,True,chatbot
2025-01-29,Central,Illegal Parking,concerned,6,True,email
2025-01-29,Riverside,Streetlight Outage,frustrated,3,True,chatbot
2025-01-30,Harbour,Illegal Parking,concerned,8,False,chatbot
2025-01-30,Northgate,Illegal Parking,frustrated,11,False,chatbot
2025-01-30,Greenpark,EV Charger Fault,urgent,0,True,chatbot
2025-01-30,Harbour,Pothole Repair,neutral,3,True,app
2025-01-30,Northgate,Illegal Parking,concerned,21,False,phone
2025-01-30,Harbour,Pothole Repair,frustrated,4,True,email
2025-01-30,Riverside,Streetlight Outage,concerned,3,True,app
2025-01-30,Eastfield,Streetlight Outage,concerned,1,True,app
2025-01-30,Eastfield,Waste Collection,neutral,10,False,app
2025-01-30,Central,Illegal Parking,frustrated,22,False,app
2025-01-30,Northgate,Traffic Signal Issue,neutral,1,True,phone
2025-01-31,Northgate,Waste Collection,frustrated,10,False,phone
2025-01-31,Greenpark,Pothole Repair,frustrated,0,True,app
2025-01-31,Greenpark,Traffic Signal Issue,frustrated,6,True,app
2025-01-31,Northgate,Noise Complaint,neutral,21,False,app
2025-01-31,Central,Streetlight Outage,neutral,12,False,app
2025-01-31,Riverside,Pothole Repair,concerned,9,False,email
2025-01-31,Greenpark,Waste Collection,concerned,9,False,chatbot
2025-01-31,Greenpark,Waste Collection,neutral,0,True,app
2025-01-31,Eastfield,EV Charger Fault,frustrated,2,True,email
2025-01-31,Northgate,Illegal Parking,neutral,12,False,chatbot
2025-01-31,Harbour,Illegal Parking,neutral,7,True,social_media
2025-01-31,Harbour,Illegal Parking,frustrated,7,True,app
2025-01-31,Harbour,Illegal Parking,frustrated,9,False,email
2025-02-01,Eastfield,Pothole Repair,urgent,0,True,email
2025-02-01,Riverside,Streetlight Outage,concerned,10,False,chatbot
2025-02-01,Harbour,Noise Complaint,concerned,0,True,app
2025-02-01,Eastfield,Pothole Repair,concerned,2,True,app
2025-02-01,Northgate,Waste Collection,concerned,2,True,chatbot
2025-02-01,Northgate,Traffic Signal Issue,concerned,7,True,app
2025-02-01,Eastfield,Pothole Repair,concerned,8,False,chatbot
2025-02-01,Central,Pothole Repair,concerned,0,True,chatbot
2025-02-01,Eastfield,Traffic Signal Issue,concerned,0,True,social_media
2025-02-01,Northgate,Streetlight Outage,concerned,0,True,social_media
2025-02-01,Central,Noise Complaint,concerned,1,True,phone
2025-02-01,Greenpark,Air Quality Concern,satisfied,6,True,phone
2025-02-01,Central,Waste Collection,concerned,3,True,app
2025-02-01,Northgate,Pothole Repair,frustrated,2,True,chatbot
2025-02-01,Central,Noise Complaint,neutral,4,True,phone
2025-02-01,Riverside,Waste Collection,frustrated,4,True,social_media
2025-02-01,Northgate,Traffic Signal Issue,urgent,6,True,chatbot
2025-02-01,Central,Air Quality Concern,urgent,3,True,app
2025-02-01,Central,Streetlight Outage,urgent,0,True,chatbot
2025-02-01,Central,Noise Complaint,neutral,1,True,app
2025-02-02,Eastfield,Streetlight Outage,neutral,5,True,phone
2025-02-02,Harbour,Streetlight Outage,neutral,4,True,phone
2025-02-02,Harbour,Waste Collection,neutral,3,True,app
2025-02-02,Eastfield,Traffic Signal Issue,neutral,1,True,phone
2025-02-02,Northgate,Traffic Signal Issue,concerned,4,True,email
2025-02-02,Harbour,Pothole Repair,neutral,0,True,email
2025-02-02,Central,Air Quality Concern,neutral,0,True,app
2025-02-02,Eastfield,Traffic Signal Issue,neutral,11,False,app
2025-02-02,Eastfield,Air Quality Concern,frustrated,1,True,chatbot
2025-02-02,Harbour,Illegal Parking,neutral,0,True,phone
2025-02-02,Riverside,Air Quality Concern,concerned,2,True,phone
2025-02-02,Greenpark,Noise Complaint,concerned,2,True,email
2025-02-02,Eastfield,EV Charger Fault,neutral,17,False,app
2025-02-02,Central,Waste Collection,satisfied,2,True,social_media
2025-02-03,Riverside,Waste Collection,neutral,0,True,app
2025-02-03,Riverside,Illegal Parking,concerned,1,True,app
2025-02-03,Eastfield,EV Charger Fault,urgent,2,True,app
2025-02-03,Central,EV Charger Fault,concerned,2,True,chatbot
2025-02-03,Riverside,Traffic Signal Issue,concerned,1,True,email
2025-02-03,Northgate,Pothole Repair,frustrated,3,True,app
2025-02-03,Eastfield,Noise Complaint,neutral,2,True,app
2025-02-03,Northgate,Illegal Parking,concerned,0,True,phone
2025-02-03,Central,Pothole Repair,neutral,10,False,phone
2025-02-04,Greenpark,Waste Collection,neutral,4,True,phone
2025-02-04,Harbour,Pothole Repair,neutral,9,False,app
2025-02-04,Harbour,Traffic Signal Issue,concerned,1,True,app
2025-02-04,Central,Noise Complaint,neutral,4,True,email
2025-02-04,Central,Waste Collection,satisfied,0,True,app
2025-02-04,Riverside,EV Charger Fault,satisfied,6,True,chatbot
2025-02-04,Greenpark,Noise Complaint,neutral,3,True,chatbot
2025-02-04,Greenpark,Streetlight Outage,concerned,3,True,phone
2025-02-04,Northgate,Traffic Signal Issue,urgent,5,True,chatbot
2025-02-04,Central,Pothole Repair,concerned,3,True,app
2025-02-04,Riverside,Streetlight Outage,frustrated,0,True,phone
2025-02-04,Central,Traffic Signal Issue,concerned,9,False,chatbot
2025-02-04,Riverside,Illegal Parking,urgent,6,True,social_media
2025-02-04,Harbour,EV Charger Fault,satisfied,7,True,chatbot
2025-02-04,Greenpark,EV Charger Fault,satisfied,3,True,chatbot
2025-02-04,Northgate,Pothole Repair,frustrated,1,True,social_media
2025-02-04,Greenpark,Traffic Signal Issue,concerned,9,False,chatbot
2025-02-04,Riverside,Streetlight Outage,neutral,11,False,app
2025-02-04,Eastfield,Pothole Repair,urgent,5,True,app
2025-02-04,Greenpark,Air Quality Concern,neutral,3,True,app
2025-02-04,Greenpark,Air Quality Concern,concerned,2,True,phone
2025-02-04,Central,EV Charger Fault,neutral,4,True,chatbot
2025-02-04,Greenpark,Illegal Parking,concerned,1,True,app
2025-02-04,Eastfield,Pothole Repair,frustrated,1,True,chatbot
2025-02-05,Greenpark,Pothole Repair,urgent,5,True,chatbot
2025-02-05,Riverside,Pothole Repair,neutral,8,False,social_media
2025-02-05,Eastfield,Illegal Parking,neutral,0,True,social_media
2025-02-05,Central,Pothole Repair,neutral,7,True,app
2025-02-05,Eastfield,Illegal Parking,concerned,3,True,app
2025-02-05,Greenpark,EV Charger Fault,neutral,20,False,email
2025-02-05,Riverside,Streetlight Outage,concerned,6,True,email
2025-02-05,Northgate,EV Charger Fault,concerned,3,True,chatbot
2025-02-05,Riverside,Traffic Signal Issue,frustrated,0,True,app
2025-02-05,Eastfield,Traffic Signal Issue,frustrated,3,True,email
2025-02-05,Eastfield,Illegal Parking,frustrated,2,True,email
2025-02-05,Greenpark,Traffic Signal Issue,neutral,6,True,chatbot
2025-02-05,Riverside,Illegal Parking,concerned,2,True,chatbot
2025-02-05,Harbour,EV Charger Fault,concerned,1,True,app
2025-02-06,Central,Waste Collection,neutral,0,True,chatbot
2025-02-06,Central,EV Charger Fault,neutral,5,True,app
2025-02-06,Central,Waste Collection,satisfied,5,True,app
2025-02-06,Riverside,Pothole Repair,satisfied,0,True,social_media
2025-02-06,Greenpark,Pothole Repair,urgent,3,True,app
2025-02-06,Greenpark,EV Charger Fault,neutral,22,False,app
2025-02-06,Northgate,Streetlight Outage,concerned,2,True,app
2025-02-06,Central,Traffic Signal Issue,urgent,7,True,chatbot
2025-02-06,Northgate,Air Quality Concern,urgent,16,False,app
2025-02-06,Central,Traffic Signal Issue,frustrated,3,True,app
2025-02-06,Harbour,Illegal Parking,concerned,1,True,social_media
2025-02-06,Northgate,Pothole Repair,neutral,1,True,chatbot
2025-02-06,Eastfield,EV Charger Fault,frustrated,12,False,app
2025-02-06,Greenpark,Pothole Repair,concerned,1,True,app
2025-02-06,Riverside,Streetlight Outage,frustrated,7,True,app
2025-02-06,Riverside,Waste Collection,concerned,4,True,social_media
2025-02-06,Greenpark,EV Charger Fault,neutral,1,True,phone
2025-02-06,Northgate,Pothole Repair,frustrated,6,True,app
2025-02-07,Greenpark,EV Charger Fault,satisfied,7,True,phone
2025-02-07,Greenpark,Streetlight Outage,neutral,0,True,social_media
2025-02-07,Central,Noise Complaint,urgent,4,True,app
2025-02-07,Harbour,Traffic Signal Issue,frustrated,0,True,app
2025-02-07,Central,Waste Collection,concerned,3,True,phone
2025-02-07,Eastfield,Pothole Repair,frustrated,2,True,app
2025-02-07,Riverside,Noise Complaint,concerned,2,True,app
2025-02-07,Riverside,Waste Collection,urgent,4,True,app
2025-02-07,Harbour,Pothole Repair,frustrated,2,True,app
2025-02-07,Riverside,Illegal Parking,concerned,0,True,phone
2025-02-07,Northgate,Streetlight Outage,urgent,4,True,chatbot
2025-02-07,Riverside,Illegal Parking,satisfied,9,False,email
2025-02-07,Central,EV Charger Fault,urgent,13,False,phone
2025-02-07,Harbour,Illegal Parking,frustrated,0,True,app
2025-02-07,Greenpark,Illegal Parking,frustrated,1,True,app
2025-02-07,Northgate,Air Quality Concern,concerned,4,True,app
2025-02-07,Greenpark,Pothole Repair,neutral,1,True,chatbot
2025-02-07,Riverside,Illegal Parking,neutral,1,True,app
2025-02-07,Northgate,Waste Collection,frustrated,23,False,email
2025-02-07,Central,Illegal Parking,frustrated,10,False,phone
2025-02-07,Harbour,Waste Collection,neutral,2,True,app
2025-02-08,Central,Noise Complaint,neutral,1,True,chatbot
2025-02-08,Greenpark,Pothole Repair,neutral,6,True,email
2025-02-08,Northgate,Pothole Repair,concerned,0,True,chatbot
2025-02-08,Eastfield,Streetlight Outage,neutral,7,True,app
2025-02-08,Central,Illegal Parking,frustrated,13,False,app
2025-02-08,Harbour,Streetlight Outage,satisfied,8,False,email
2025-02-08,Riverside,Traffic Signal Issue,urgent,0,True,chatbot
2025-02-08,Eastfield,Streetlight Outage,neutral,11,False,chatbot
2025-02-08,Greenpark,Streetlight Outage,neutral,7,True,app
2025-02-08,Central,Pothole Repair,urgent,6,True,chatbot
2025-02-08,Central,Waste Collection,frustrated,11,False,phone
2025-02-08,Eastfield,Air Quality Concern,concerned,3,True,chatbot
2025-02-08,Eastfield,Traffic Signal Issue,satisfied,4,True,chatbot
2025-02-08,Harbour,Air Quality Concern,urgent,3,True,app
2025-02-08,Harbour,Air Quality Concern,concerned,17,False,chatbot
2025-02-08,Harbour,Pothole Repair,frustrated,22,False,app
2025-02-08,Central,Pothole Repair,neutral,2,True,social_media
2025-02-08,Northgate,Streetlight Outage,neutral,2,True,chatbot
2025-02-09,Greenpark,Illegal Parking,urgent,10,False,chatbot
2025-02-09,Riverside,Pothole Repair,concerned,2,True,social_media
2025-02-09,Greenpark,Illegal Parking,satisfied,0,True,app
2025-02-09,Central,Traffic Signal Issue,concerned,2,True,app
2025-02-09,Harbour,Pothole Repair,urgent,7,True,app
2025-02-09,Greenpark,Pothole Repair,satisfied,1,True,social_media
2025-02-09,Eastfield,Air Quality Concern,frustrated,6,True,email
2025-02-09,Riverside,EV Charger Fault,frustrated,7,True,chatbot
2025-02-09,Eastfield,Illegal Parking,urgent,3,True,phone
2025-02-09,Northgate,Streetlight Outage,urgent,3,True,phone
2025-02-09,Central,EV Charger Fault,concerned,0,True,app
2025-02-09,Eastfield,Waste Collection,urgent,1,True,app
2025-02-09,Northgate,Streetlight Outage,neutral,13,False,app
2025-02-09,Central,Streetlight Outage,frustrated,2,True,app
2025-02-09,Harbour,Air Quality Concern,concerned,1,True,social_media
2025-02-09,Greenpark,Noise Complaint,concerned,0,True,phone
2025-02-09,Northgate,Air Quality Concern,frustrated,1,True,email
2025-02-09,Riverside,Waste Collection,neutral,1,True,chatbot
2025-02-09,Harbour,Waste Collection,urgent,18,False,app
2025-02-09,Northgate,Waste Collection,frustrated,1,True,app
2025-02-10,Eastfield,Pothole Repair,concerned,6,True,social_media
2025-02-10,Central,Waste Collection,concerned,5,True,phone
2025-02-10,Harbour,Traffic Signal Issue,neutral,0,True,chatbot
2025-02-10,Riverside,Illegal Parking,neutral,10,False,email
2025-02-10,Eastfield,Traffic Signal Issue,frustrated,7,True,chatbot
2025-02-10,Riverside,Streetlight Outage,neutral,1,True,app
2025-02-10,Riverside,Waste Collection,frustrated,10,False,app
2025-02-10,Harbour,Pothole Repair,frustrated,9,False,app
2025-02-10,Harbour,Pothole Repair,concerned,2,True,app
2025-02-10,Riverside,Pothole Repair,urgent,0,True,phone
2025-02-10,Central,Traffic Signal Issue,satisfied,4,True,phone
2025-02-10,Riverside,Noise Complaint,neutral,0,True,chatbot
2025-02-10,Northgate,Streetlight Outage,neutral,1,True,chatbot
2025-02-10,Harbour,Streetlight Outage,neutral,5,True,app
2025-02-10,Greenpark,Air Quality Concern,neutral,10,False,phone
2025-02-10,Eastfield,Streetlight Outage,neutral,6,True,phone
2025-02-10,Northgate,Traffic Signal Issue,neutral,0,True,social_media
2025-02-10,Harbour,EV Charger Fault,concerned,0,True,social_media
2025-02-10,Eastfield,Streetlight Outage,frustrated,0,True,social_media
2025-02-10,Greenpark,EV Charger Fault,frustrated,5,True,phone
2025-02-10,Harbour,Pothole Repair,frustrated,1,True,app
