date,district,consumption_kwh,renewable_pct,ev_charging_kwh,peak_demand_kw
2025-11-17,Northgate,3278.2,50.0,358.4,539.9
2025-11-17,Eastfield,2699.5,58.0,290.2,359.2
2025-11-17,Harbour,3924.9,35.1,181.8,598.1
2025-11-17,Greenpark,2682.2,46.5,242.6,399.0
2025-11-18,Central,4932.5,47.8,202.7,871.5
2025-11-18,Riverside,3707.0,43.6,332.7,522.0
2025-11-18,Northgate,3280.6,34.0,357.5,585.5
2025-11-18,Eastfield,3244.5,45.9,342.9,498.9
2025-11-18,Harbour,4600.7,43.8,372.6,587.8
2025-11-18,Greenpark,2184.3,58.4,183.1,266.8
2025-11-19,Central,4867.7,55.0,182.2,757.9
2025-11-19,Riverside,3701.5,35.9,336.8,462.2
2025-11-19,Northgate,2970.7,25.8,356.8,417.0
2025-11-19,Eastfield,2808.5,65.9,361.7,340.8
2025-11-19,Harbour,3884.4,26.0,569.5,602.8
2025-11-19,Greenpark,2289.2,42.7,266.1,362.5
2025-11-20,Central,5151.5,43.1,605.6,802.5
2025-11-20,Riverside,3697.5,64.1,237.6,557.7
2025-11-20,Northgate,2906.2,34.4,419.6,451.8
2025-11-20,Eastfield,3011.1,10.0,503.2,520.4
2025-11-20,Harbour,4490.1,40.8,344.8,681.7
2025-11-20,Greenpark,2419.9,36.7,89.4,333.9
2025-11-21,Central,5455.0,46.3,469.0,771.1
2025-11-21,Riverside,3687.0,46.5,483.0,581.3
2025-11-21,Northgate,3204.8,39.7,461.6,548.8
2025-11-21,Eastfield,2737.0,43.2,354.1,382.3
2025-11-21,Harbour,4624.8,57.0,362.2,617.0
2025-11-21,Greenpark,2212.0,29.2,198.8,354.6
2025-11-22,Central,5437.6,59.7,288.2,897.7
2025-11-22,Riverside,4077.2,39.2,236.4,644.5
2025-11-22,Northgate,3388.7,29.9,398.4,534.8
2025-11-22,Eastfield,2767.5,58.6,226.4,469.0
2025-11-22,Harbour,5024.1,54.1,258.8,644.8
2025-11-22,Greenpark,2308.4,59.0,453.5,377.0
2025-11-23,Central,5568.8,44.8,300.6,676.4
2025-11-23,Riverside,3821.2,42.8,235.7,535.5
2025-11-23,Northgate,3523.8,55.7,341.0,525.4
2025-11-23,Eastfield,2465.6,41.0,275.4,333.6
2025-11-23,Harbour,4605.5,20.0,354.4,685.6
2025-11-23,Greenpark,2338.9,44.6,317.5,345.0
2025-11-24,Central,5156.0,31.8,259.1,893.8
2025-11-24,Riverside,3974.5,51.9,604.1,693.8
2025-11-24,Northgate,2887.7,48.1,247.8,439.8
2025-11-24,Eastfield,2443.9,50.5,348.2,419.5
2025-11-24,Harbour,3944.5,45.9,315.7,652.7
2025-11-24,Greenpark,2453.8,39.4,555.4,326.6
2025-11-25,Central,5367.1,24.6,333.6,888.8
2025-11-25,Riverside,3771.7,47.7,363.1,567.0
2025-11-25,Northgate,3221.5,37.4,359.6,407.8
2025-11-25,Eastfield,2838.9,36.7,471.8,353.9
2025-11-25,Harbour,4268.9,49.7,601.0,532.9
2025-11-25,Greenpark,2462.9,28.8,393.1,392.2
2025-11-26,Central,4462.4,27.5,498.9,735.3
2025-11-26,Riverside,3489.4,51.2,457.8,446.0
2025-11-26,Northgate,2892.3,28.5,287.4,485.9
2025-11-26,Eastfield,3104.1,40.4,259.4,387.0
2025-11-26,Harbour,4584.6,40.0,486.6,687.7
2025-11-26,Greenpark,2555.5,49.3,280.0,391.9
2025-11-27,Central,4380.3,36.7,281.6,771.5
2025-11-27,Riverside,3349.0,29.3,245.0,438.1
2025-11-27,Northgate,3211.4,34.4,228.0,559.5
2025-11-27,Eastfield,2701.9,36.3,319.0,366.0
2025-11-27,Harbour,4354.4,58.7,296.4,598.3
2025-11-27,Greenpark,2818.5,20.1,457.5,422.6
2025-11-28,Central,6237.8,65.0,234.1,1048.5
2025-11-28,Riverside,3723.0,26.4,348.0,630.3
2025-11-28,Northgate,3407.0,48.3,329.1,539.4
2025-11-28,Eastfield,2950.8,50.2,310.3,370.3
2025-11-28,Harbour,4645.4,44.7,556.8,622.5
2025-11-28,Greenpark,2476.8,57.6,531.2,341.1
2025-11-29,Central,5801.7,33.6,537.8,790.5
2025-11-29,Riverside,3519.6,33.4,177.8,611.9
2025-11-29,Northgate,3575.3,41.7,405.6,610.1
2025-11-29,Eastfield,2904.5,72.9,298.1,522.4
2025-11-29,Harbour,4289.8,42.3,233.5,602.7
2025-11-29,Greenpark,1875.6,46.2,611.6,269.6
2025-11-30,Central,5451.2,35.0,294.3,937.4
2025-11-30,Riverside,3695.4,43.5,133.6,643.1
2025-11-30,Northgate,2942.9,57.0,270.2,491.8
2025-11-30,Eastfield,2781.0,44.4,162.2,365.5
2025-11-30,Harbour,4633.0,43.7,174.6,558.2
2025-11-30,Greenpark,2053.5,35.1,466.2,342.0
2025-12-01,Central,5585.1,60.9,266.4,724.7
2025-12-01,Riverside,3992.3,32.6,73.8,550.2
2025-12-01,Northgate,3524.7,48.4,251.6,472.3
2025-12-01,Eastfield,3539.4,51.4,432.7,614.7
2025-12-01,Harbour,4331.0,34.5,325.6,622.3
2025-12-01,Greenpark,2597.6,32.3,349.6,374.3
2025-12-02,Central,6054.8,37.9,301.7,954.6
2025-12-02,Riverside,4087.2,34.1,296.0,667.8
2025-12-02,Northgate,3909.6,56.5,170.0,597.9
2025-12-02,Eastfield,3533.3,39.0,323.8,434.2
2025-12-02,Harbour,4839.5,45.8,465.2,843.2
2025-12-02,Greenpark,2532.6,38.7,657.9,433.2
2025-12-03,Central,5372.9,46.8,399.8,746.8
2025-12-03,Riverside,3805.2,31.4,284.1,658.4
2025-12-03,Northgate,3284.7,33.5,315.4,403.8
2025-12-03,Eastfield,3460.1,30.5,435.7,477.6
2025-12-03,Harbour,4682.6,39.6,434.3,577.7
2025-12-03,Greenpark,2435.9,43.9,460.7,428.0
2025-12-04,Central,5501.7,56.5,358.6,938.7
2025-12-04,Riverside,3725.1,58.4,299.6,630.9
2025-12-04,Northgate,3222.9,39.3,260.6,447.8
2025-12-04,Eastfield,3000.0,37.5,464.3,410.8
2025-12-04,Harbour,4335.5,66.7,338.3,746.8
2025-12-04,Greenpark,2386.3,35.9,482.1,389.8
2025-12-05,Central,5845.6,44.2,157.2,901.7
2025-12-05,Riverside,4324.1,43.2,221.0,749.4
2025-12-05,Northgate,3440.6,47.3,315.2,474.2
2025-12-05,Eastfield,3241.9,43.8,295.5,566.3
2025-12-05,Harbour,5665.5,41.3,54.5,809.9
2025-12-05,Greenpark,2575.2,32.4,605.7,399.7
2025-12-06,Central,5731.9,53.2,190.0,980.8
2025-12-06,Riverside,4127.1,31.9,332.4,528.1
2025-12-06,Northgate,3461.5,28.9,260.4,454.5
2025-12-06,Eastfield,3288.4,26.3,278.3,443.4
2025-12-06,Harbour,4656.7,56.8,426.0,616.1
2025-12-06,Greenpark,2614.8,44.8,206.9,389.7
2025-12-07,Central,5742.8,10.0,231.0,912.6
2025-12-07,Riverside,4379.4,69.1,490.8,614.9
2025-12-07,Northgate,3036.2,40.2,299.4,514.2
2025-12-07,Eastfield,3129.9,40.3,274.9,450.7
2025-12-07,Harbour,4151.4,25.2,560.0,694.3
2025-12-07,Greenpark,2330.7,44.8,250.8,390.8
2025-12-08,Central,5189.2,53.6,306.0,797.3
2025-12-08,Riverside,4389.9,35.3,466.9,733.6
2025-12-08,Northgate,3908.2,32.9,138.3,536.9
2025-12-08,Eastfield,3007.8,57.8,134.8,521.4
2025-12-08,Harbour,4764.3,48.3,419.6,817.3
2025-12-08,Greenpark,2280.9,39.7,272.0,396.4
2025-12-09,Central,6307.8,48.8,473.5,1043.3
2025-12-09,Riverside,3895.1,52.2,334.9,476.4
2025-12-09,Northgate,3246.6,38.5,530.6,565.9
2025-12-09,Eastfield,2904.1,38.2,450.1,428.2
2025-12-09,Harbour,5118.1,45.0,369.2,625.2
2025-12-09,Greenpark,2247.2,60.1,493.5,287.5
2025-12-10,Central,6726.8,35.0,396.6,1205.4
2025-12-10,Riverside,4579.3,41.0,441.3,812.8
2025-12-10,Northgate,3568.8,71.5,497.2,499.0
2025-12-10,Eastfield,3072.0,48.0,552.7,457.8
2025-12-10,Harbour,4081.3,33.4,395.2,600.6
2025-12-10,Greenpark,2188.4,45.2,372.2,316.0
2025-12-11,Central,5861.8,47.9,455.6,933.8
2025-12-11,Riverside,4122.4,41.1,387.6,586.2
2025-12-11,Northgate,4240.0,35.7,157.6,581.0
2025-12-11,Eastfield,3404.0,11.4,211.9,607.7
2025-12-11,Harbour,4677.0,23.0,319.7,724.8
2025-12-11,Greenpark,2812.5,39.8,436.0,393.8
2025-12-12,Central,5732.5,38.2,320.2,718.2
2025-12-12,Riverside,4012.8,19.5,330.8,491.1
2025-12-12,Northgate,3604.3,27.3,354.6,450.6
2025-12-12,Eastfield,3340.4,49.3,206.7,473.2
2025-12-12,Harbour,5083.1,54.0,465.2,878.0
2025-12-12,Greenpark,2615.6,54.2,378.1,340.7
2025-12-13,Central,5724.8,29.0,450.7,1013.0
2025-12-13,Riverside,3867.3,26.7,237.3,541.8
2025-12-13,Northgate,3837.4,27.9,298.2,675.2
2025-12-13,Eastfield,2833.1,38.8,505.3,374.2
2025-12-13,Harbour,4574.5,56.0,314.5,816.0
2025-12-13,Greenpark,2735.1,40.4,391.4,452.6
2025-12-14,Central,6188.8,62.4,219.3,857.0
2025-12-14,Riverside,4283.1,57.5,216.2,657.4
2025-12-14,Northgate,3623.3,44.9,382.3,523.6
2025-12-14,Eastfield,3113.1,34.2,235.4,473.5
2025-12-14,Harbour,4444.2,60.5,462.5,561.7
2025-12-14,Greenpark,2568.2,13.1,154.2,391.3
2025-12-15,Central,6099.1,37.3,291.8,1088.3
2025-12-15,Riverside,3622.2,24.2,441.2,485.8
2025-12-15,Northgate,3856.4,53.2,452.4,537.1
2025-12-15,Eastfield,2998.7,29.2,281.8,370.8
2025-12-15,Harbour,4788.7,38.4,216.3,683.9
2025-12-15,Greenpark,2531.2,35.6,371.4,413.8
2025-12-16,Central,5196.8,32.2,280.2,792.1
2025-12-16,Riverside,3918.7,26.8,230.8,643.9
2025-12-16,Northgate,3488.4,30.7,304.0,444.4
2025-12-16,Eastfield,3541.7,39.2,598.3,571.2
2025-12-16,Harbour,4132.6,34.4,456.7,593.3
2025-12-16,Greenpark,2368.3,41.1,403.5,415.5
2025-12-17,Central,5915.2,35.3,186.3,780.2
2025-12-17,Riverside,3881.3,38.5,293.9,623.9
2025-12-17,Northgate,3380.9,40.9,406.9,514.6
2025-12-17,Eastfield,2999.1,22.6,424.1,468.4
2025-12-17,Harbour,3942.4,68.2,438.5,601.8
2025-12-17,Greenpark,2325.8,67.3,228.1,329.1
2025-12-18,Central,6019.9,48.2,327.7,898.3
2025-12-18,Riverside,4192.4,30.3,330.3,591.3
2025-12-18,Northgate,3341.5,53.4,220.1,536.7
2025-12-18,Eastfield,2962.5,26.2,302.2,523.3
2025-12-18,Harbour,4494.0,58.1,472.4,604.3
2025-12-18,Greenpark,2403.2,44.4,279.2,329.3
2025-12-19,Central,5864.2,56.8,238.2,728.8
2025-12-19,Riverside,3567.0,39.1,426.0,451.3
2025-12-19,Northgate,3051.4,42.2,274.5,386.7
2025-12-19,Eastfield,3915.6,38.2,613.3,626.3
2025-12-19,Harbour,4956.8,39.2,562.0,847.3
2025-12-19,Greenpark,2762.2,47.0,296.5,486.7
2025-12-20,Central,5202.2,39.6,580.4,841.6
2025-12-20,Riverside,4308.7,33.1,464.6,746.5
2025-12-20,Northgate,3345.3,53.7,257.3,596.1
2025-12-20,Eastfield,3127.7,30.1,418.4,414.0
2025-12-20,Harbour,4617.3,22.0,297.0,581.0
2025-12-20,Greenpark,2505.2,32.8,369.9,382.4
2025-12-21,Central,5881.0,35.7,582.9,971.1
2025-12-21,Riverside,4026.6,48.6,220.6,644.4
2025-12-21,Northgate,3395.9,16.2,239.1,514.2
2025-12-21,Eastfield,3299.0,19.8,211.9,561.6
2025-12-21,Harbour,5045.7,44.6,455.1,749.3
2025-12-21,Greenpark,2504.5,30.3,384.4,368.2
2025-12-22,Central,5614.1,37.0,329.2,714.7
2025-12-22,Riverside,4135.6,49.2,419.1,607.2
2025-12-22,Northgate,3411.7,28.3,350.9,464.8
2025-12-22,Eastfield,3148.3,18.4,434.0,438.6
2025-12-22,Harbour,5196.7,49.3,470.7,752.9
2025-12-22,Greenpark,2911.4,53.3,301.4,495.2
2025-12-23,Central,5881.0,63.5,556.6,888.5
2025-12-23,Riverside,4334.6,55.8,160.5,624.3
2025-12-23,Northgate,4165.8,39.0,178.3,505.8
2025-12-23,Eastfield,3302.2,51.6,463.7,515.4
2025-12-23,Harbour,5330.2,35.0,345.0,879.7
2025-12-23,Greenpark,2630.9,42.6,442.5,356.8
2025-12-24,Central,5408.9,43.7,561.7,684.1
2025-12-24,Riverside,3911.9,41.4,351.7,534.8
2025-12-24,Northgate,3563.9,39.0,408.8,492.8
2025-12-24,Eastfield,3321.1,12.6,261.1,426.3
2025-12-24,Harbour,4065.2,56.7,161.1,592.4
2025-12-24,Greenpark,2461.7,37.9,490.4,377.3
2025-12-25,Central,5941.4,64.9,412.2,944.5
2025-12-25,Riverside,4354.2,49.2,400.5,702.3
2025-12-25,Northgate,3409.3,52.1,411.3,540.7
2025-12-25,Eastfield,3548.7,27.5,447.2,464.5
2025-12-25,Harbour,4855.8,45.1,437.5,817.1
2025-12-25,Greenpark,2156.3,24.6,391.5,353.4
2025-12-26,Central,6021.1,54.6,613.8,811.4
2025-12-26,Riverside,4326.1,21.1,637.3,660.0
2025-12-26,Northgate,3718.3,52.3,286.2,485.1
2025-12-26,Eastfield,3343.3,47.5,272.8,497.5
2025-12-26,Harbour,4588.1,39.4,505.0,701.3
2025-12-26,Greenpark,2218.2,43.1,510.0,326.7
2025-12-27,Central,5190.3,45.7,411.6,683.1
2025-12-27,Riverside,3061.5,46.0,167.0,453.8
2025-12-27,Northgate,3515.2,56.5,352.1,569.2
2025-12-27,Eastfield,3205.3,42.4,325.0,540.3
2025-12-27,Harbour,4400.5,58.8,330.6,684.1
2025-12-27,Greenpark,3001.4,58.9,422.9,380.3
2025-12-28,Central,5609.1,33.7,505.4,745.8
2025-12-28,Riverside,3994.5,32.6,677.2,532.3
2025-12-28,Northgate,3468.0,51.7,313.1,542.4
2025-12-28,Eastfield,3491.7,29.7,209.7,498.8
2025-12-28,Harbour,5118.7,29.0,177.4,651.7
2025-12-28,Greenpark,2467.8,44.6,469.3,416.5
2025-12-29,Central,6469.9,63.5,367.9,928.3
2025-12-29,Riverside,3985.3,40.8,626.7,672.1
2025-12-29,Northgate,3622.7,32.5,298.8,442.2
2025-12-29,Eastfield,2864.2,43.2,540.7,426.0
2025-12-29,Harbour,5267.0,38.8,589.7,775.5
2025-12-29,Greenpark,2427.3,29.6,276.2,329.1
2025-12-30,Central,5400.8,36.2,249.8,845.1
2025-12-30,Riverside,4187.4,44.7,545.0,548.0
2025-12-30,Northgate,3233.9,54.2,610.6,448.9
2025-12-30,Eastfield,3255.2,52.5,252.4,422.2
2025-12-30,Harbour,4606.6,36.6,373.6,584.0
2025-12-30,Greenpark,2832.0,42.4,275.3,505.5
2025-12-31,Central,5898.2,55.1,435.7,985.2
2025-12-31,Riverside,3817.6,26.5,248.2,660.4
2025-12-31,Northgate,3610.9,60.3,230.0,644.5
2025-12-31,Eastfield,3084.1,44.4,275.9,406.6
2025-12-31,Harbour,5286.7,83.1,418.9,648.0
2025-12-31,Greenpark,2484.8,43.8,359.1,368.2
2026-01-01,Central,6342.3,57.6,331.9,1042.5
2026-01-01,Riverside,4337.7,48.2,308.4,742.8
2026-01-01,Northgate,3169.2,31.6,550.5,494.2
2026-01-01,Eastfield,3679.4,59.9,459.6,446.9
2026-01-01,Harbour,5332.3,58.5,226.3,826.4
2026-01-01,Greenpark,2788.7,35.6,214.3,387.3
2026-01-02,Central,5410.6,35.6,330.2,927.3
2026-01-02,Riverside,4258.4,50.3,462.3,529.5
2026-01-02,Northgate,3555.0,37.1,0.0,441.5
2026-01-02,Eastfield,3516.4,39.3,341.6,432.4
2026-01-02,Harbour,4778.9,66.3,238.9,603.1
2026-01-02,Greenpark,2556.3,48.1,478.0,449.9
2026-01-03,Central,5577.2,41.1,310.2,847.6
2026-01-03,Riverside,3699.9,38.3,269.7,605.8
2026-01-03,Northgate,3657.8,40.5,174.9,512.6
2026-01-03,Eastfield,3026.3,46.3,322.5,498.0
2026-01-03,Harbour,5110.9,40.3,340.3,777.4
2026-01-03,Greenpark,2335.8,35.9,351.9,382.5
2026-01-04,Central,6123.9,41.9,463.3,917.9
2026-01-04,Riverside,3384.0,54.7,538.8,543.1
2026-01-04,Northgate,3309.6,22.2,352.4,564.6
2026-01-04,Eastfield,2875.7,69.5,285.0,452.0
2026-01-04,Harbour,4882.8,45.9,379.3,871.8
2026-01-04,Greenpark,2747.9,34.4,320.5,408.6
2026-01-05,Central,6609.7,28.5,456.2,900.7
2026-01-05,Riverside,4195.7,31.0,485.5,608.3
2026-01-05,Northgate,3692.4,35.4,438.3,543.3
2026-01-05,Eastfield,3561.2,37.2,268.8,477.0
2026-01-05,Harbour,5425.8,59.9,212.5,945.5
2026-01-05,Greenpark,2656.8,55.7,470.8,326.4
2026-01-06,Central,5162.0,35.9,424.5,762.6
2026-01-06,Riverside,4049.6,39.2,354.6,692.1
2026-01-06,Northgate,4048.4,54.3,228.2,638.0
2026-01-06,Eastfield,3019.8,66.3,370.3,366.1
2026-01-06,Harbour,5128.3,42.7,516.6,788.8
2026-01-06,Greenpark,2671.6,27.4,317.8,371.4
2026-01-07,Central,6266.3,33.8,298.6,864.5
2026-01-07,Riverside,4501.8,54.3,458.6,671.6
2026-01-07,Northgate,3352.2,27.3,137.1,515.2
2026-01-07,Eastfield,3281.5,48.1,293.6,427.3
2026-01-07,Harbour,4448.8,37.2,47.3,594.2
2026-01-07,Greenpark,2596.5,46.6,476.9,407.5
2026-01-08,Central,6435.2,10.0,396.0,1059.0
2026-01-08,Riverside,4050.5,37.0,610.6,719.2
2026-01-08,Northgate,3580.5,59.2,213.3,637.3
2026-01-08,Eastfield,3561.8,23.4,326.9,589.9
2026-01-08,Harbour,4274.5,30.1,218.0,514.1
2026-01-08,Greenpark,2529.7,31.6,439.2,306.5
2026-01-09,Central,5688.6,44.3,363.7,843.2
2026-01-09,Riverside,4497.0,49.3,529.2,694.7
2026-01-09,Northgate,3834.6,48.5,350.3,648.2
2026-01-09,Eastfield,3099.5,65.5,329.9,508.0
2026-01-09,Harbour,4684.1,35.1,359.9,660.6
2026-01-09,Greenpark,2455.7,42.7,465.3,369.4
2026-01-10,Central,6080.1,41.1,288.9,952.2
2026-01-10,Riverside,4452.6,27.6,77.5,676.5
2026-01-10,Northgate,4377.1,38.0,389.4,565.5
2026-01-10,Eastfield,3459.7,55.4,156.1,471.6
2026-01-10,Harbour,5365.8,47.8,135.7,828.7
2026-01-10,Greenpark,2505.8,30.2,433.8,342.2
2026-01-11,Central,5596.6,43.9,386.5,966.5
2026-01-11,Riverside,4382.3,36.3,397.3,753.0
2026-01-11,Northgate,3796.4,50.1,299.5,555.3
2026-01-11,Eastfield,3155.3,26.4,507.4,461.4
2026-01-11,Harbour,4019.7,39.1,340.1,530.2
2026-01-11,Greenpark,2544.3,38.7,290.4,363.7
2026-01-12,Central,5722.7,40.3,493.0,770.4
2026-01-12,Riverside,4309.5,56.0,244.9,600.3
2026-01-12,Northgate,3934.4,25.9,530.6,579.4
2026-01-12,Eastfield,3301.5,41.3,233.6,583.3
2026-01-12,Harbour,4932.4,72.9,428.0,614.7
2026-01-12,Greenpark,2710.4,43.3,455.6,410.3
2026-01-13,Central,5362.1,59.0,397.9,742.5
2026-01-13,Riverside,4256.2,28.8,322.7,711.7
2026-01-13,Northgate,3639.4,19.0,349.9,444.2
2026-01-13,Eastfield,3084.8,23.4,246.2,417.4
2026-01-13,Harbour,4986.6,36.0,384.3,643.4
2026-01-13,Greenpark,2725.5,64.0,295.6,428.0
2026-01-14,Central,5515.0,51.0,185.9,843.3
2026-01-14,Riverside,4079.2,51.5,385.3,615.7
2026-01-14,Northgate,3711.3,55.8,456.7,515.0
2026-01-14,Eastfield,3212.3,50.3,307.4,560.5
2026-01-14,Harbour,5026.2,60.7,104.7,857.4
2026-01-14,Greenpark,2930.1,32.3,471.1,509.9
2026-01-15,Central,5007.1,62.1,365.4,882.0
2026-01-15,Riverside,4897.6,41.6,342.8,881.5
2026-01-15,Northgate,3694.0,61.3,327.1,536.5
2026-01-15,Eastfield,3203.3,50.4,155.1,460.4
2026-01-15,Harbour,5229.8,58.6,604.9,706.1
2026-01-15,Greenpark,2595.2,25.1,348.1,312.4
2026-01-16,Central,5154.4,44.7,110.1,729.7
2026-01-16,Riverside,4177.2,37.9,393.6,732.6
2026-01-16,Northgate,3853.2,51.2,239.8,466.6
2026-01-16,Eastfield,3769.9,43.4,366.5,580.8
2026-01-16,Harbour,4963.1,28.9,497.5,640.6
2026-01-16,Greenpark,2195.8,63.3,340.7,324.3
2026-01-17,Central,5557.4,54.4,359.9,979.0
2026-01-17,Riverside,3894.6,29.8,613.7,562.4
2026-01-17,Northgate,3801.5,58.2,296.9,649.3
2026-01-17,Eastfield,3318.3,40.3,415.7,506.4
2026-01-17,Harbour,4877.3,42.8,248.4,706.0
2026-01-17,Greenpark,2248.6,45.4,320.2,270.7
2026-01-18,Central,5676.3,57.0,444.3,882.5
2026-01-18,Riverside,3824.3,42.7,474.0,567.0
2026-01-18,Northgate,3759.9,24.2,376.0,564.4
2026-01-18,Eastfield,3327.5,36.4,349.4,552.4
2026-01-18,Harbour,4862.5,55.6,363.6,650.6
2026-01-18,Greenpark,2732.9,58.6,271.0,367.8
2026-01-19,Central,5244.2,45.9,179.7,758.0
2026-01-19,Riverside,4276.9,28.5,304.8,620.9
2026-01-19,Northgate,3883.0,30.4,470.2,676.8
2026-01-19,Eastfield,3528.6,41.8,278.4,617.0
2026-01-19,Harbour,4183.5,53.0,155.9,685.3
2026-01-19,Greenpark,2559.0,33.3,446.2,427.4
2026-01-20,Central,5575.3,25.7,353.3,957.2
2026-01-20,Riverside,3541.7,48.9,441.3,491.8
2026-01-20,Northgate,3859.6,56.5,518.7,614.1
2026-01-20,Eastfield,3129.6,19.4,220.0,521.0
2026-01-20,Harbour,5014.0,29.0,389.8,667.1
2026-01-20,Greenpark,2828.3,54.7,313.1,481.8
2026-01-21,Central,5910.3,56.6,52.8,764.7
2026-01-21,Riverside,3988.0,39.8,318.9,523.8
2026-01-21,Northgate,3723.9,48.0,332.1,613.7
2026-01-21,Eastfield,2751.2,37.4,450.2,422.0
2026-01-21,Harbour,4833.7,39.5,417.5,610.3
2026-01-21,Greenpark,2315.7,41.4,214.9,386.0
2026-01-22,Central,5825.5,33.0,437.6,758.6
2026-01-22,Riverside,4253.3,46.1,487.3,742.1
2026-01-22,Northgate,3115.4,25.2,533.2,409.3
2026-01-22,Eastfield,3028.1,39.6,250.8,432.1
2026-01-22,Harbour,4863.9,39.9,246.1,613.6
2026-01-22,Greenpark,2723.2,30.3,266.1,327.2
2026-01-23,Central,5525.4,19.8,193.7,909.6
2026-01-23,Riverside,4316.4,51.2,324.8,539.2
2026-01-23,Northgate,3620.1,30.9,192.5,535.4
2026-01-23,Eastfield,3225.0,43.6,350.1,577.6
2026-01-23,Harbour,4888.7,59.4,419.7,693.1
2026-01-23,Greenpark,2492.7,62.7,250.3,435.9
2026-01-24,Central,6145.3,38.8,379.4,1043.6
2026-01-24,Riverside,4260.8,59.5,197.7,752.5
2026-01-24,Northgate,3503.2,48.3,233.0,459.4
2026-01-24,Eastfield,3542.9,19.7,402.3,484.1
2026-01-24,Harbour,4767.8,41.7,317.7,766.2
2026-01-24,Greenpark,2994.2,28.2,463.9,414.3
2026-01-25,Central,5772.1,27.0,336.3,772.2
2026-01-25,Riverside,4068.4,47.7,152.6,538.8
2026-01-25,Northgate,3651.9,29.1,449.6,595.0
2026-01-25,Eastfield,3446.0,45.2,342.8,569.1
2026-01-25,Harbour,5034.5,37.4,149.7,777.9
2026-01-25,Greenpark,2749.4,46.0,428.3,441.9
2026-01-26,Central,5992.4,21.9,339.4,999.0
2026-01-26,Riverside,4128.5,32.2,82.9,539.7
2026-01-26,Northgate,4165.9,55.7,409.0,659.2
2026-01-26,Eastfield,3318.8,20.8,481.0,573.8
2026-01-26,Harbour,5004.0,38.6,480.8,692.1
2026-01-26,Greenpark,2277.3,55.1,454.1,279.4
2026-01-27,Central,5929.1,38.2,531.0,913.0
2026-01-27,Riverside,4960.2,28.6,254.7,598.4
2026-01-27,Northgate,3776.7,34.9,377.2,620.9
2026-01-27,Eastfield,3462.2,39.9,540.9,614.3
2026-01-27,Harbour,4715.3,50.1,259.9,769.7
2026-01-27,Greenpark,2485.7,23.3,528.8,345.2
2026-01-28,Central,6132.5,44.0,170.6,753.6
2026-01-28,Riverside,3690.2,32.8,451.2,545.9
2026-01-28,Northgate,3378.0,59.4,543.2,436.6
2026-01-28,Eastfield,3012.2,41.4,329.5,495.0
2026-01-28,Harbour,4583.1,39.3,296.6,630.9
2026-01-28,Greenpark,2612.5,35.4,182.9,431.9
2026-01-29,Central,5523.7,16.6,448.5,807.0
2026-01-29,Riverside,3733.8,47.3,406.6,449.1
2026-01-29,Northgate,3643.9,51.9,436.5,596.6
2026-01-29,Eastfield,2823.7,30.9,347.3,401.7
2026-01-29,Harbour,4211.6,39.3,390.0,562.4
2026-01-29,Greenpark,2521.0,37.7,527.5,401.9
2026-01-30,Central,6269.5,53.9,346.4,904.7
2026-01-30,Riverside,3997.1,27.0,326.2,508.5
2026-01-30,Northgate,3675.8,41.4,362.7,568.6
2026-01-30,Eastfield,3506.7,25.1,450.9,596.8
2026-01-30,Harbour,4770.5,20.4,196.8,824.6
2026-01-30,Greenpark,2347.0,26.8,327.3,357.9
2026-01-31,Central,5665.1,36.2,717.8,874.4
2026-01-31,Riverside,3815.4,39.2,393.9,473.1
2026-01-31,Northgate,4064.8,37.1,451.1,714.3
2026-01-31,Eastfield,2857.0,39.3,500.9,482.8
2026-01-31,Harbour,5557.3,41.6,486.8,982.5
2026-01-31,Greenpark,2854.5,62.2,667.5,395.6
2026-02-01,Central,5860.3,37.4,465.2,850.0
2026-02-01,Riverside,3608.1,49.6,434.7,590.0
2026-02-01,Northgate,3621.9,35.8,467.3,562.9
2026-02-01,Eastfield,3078.8,37.7,216.5,535.7
2026-02-01,Harbour,4810.2,60.2,326.9,657.8
2026-02-01,Greenpark,2409.7,26.9,257.2,407.8
2026-02-02,Central,5055.7,41.7,255.1,837.5
2026-02-02,Riverside,3659.0,33.1,494.9,611.5
2026-02-02,Northgate,3427.4,46.2,272.5,475.3
2026-02-02,Eastfield,3000.8,38.7,405.6,390.0
2026-02-02,Harbour,3937.3,50.6,250.8,633.4
2026-02-02,Greenpark,2017.2,52.8,374.8,302.9
2026-02-03,Central,5188.6,40.1,402.6,797.0
2026-02-03,Riverside,3903.3,41.7,240.7,569.4
2026-02-03,Northgate,4106.1,29.4,402.7,656.5
2026-02-03,Eastfield,3277.5,33.6,185.2,544.2
2026-02-03,Harbour,4662.2,32.0,439.4,830.3
2026-02-03,Greenpark,2252.7,58.6,385.4,340.3
2026-02-04,Central,6183.5,69.2,298.3,873.2
2026-02-04,Riverside,4136.7,40.9,368.3,715.2
2026-02-04,Northgate,3860.8,62.4,340.0,466.7
2026-02-04,Eastfield,3147.1,10.0,372.6,566.1
2026-02-04,Harbour,4727.0,37.8,280.0,684.6
2026-02-04,Greenpark,2189.4,35.8,471.2,270.6
2026-02-05,Central,6204.1,46.2,307.8,793.7
2026-02-05,Riverside,3972.0,42.6,437.6,579.5
2026-02-05,Northgate,3373.0,33.4,390.4,414.7
