date,district,transactions,revenue_gbp,violations,avg_duration_mins,occupancy_pct
2025-11-27,Eastfield,102,522.85,9,100.2,51.8
2025-11-27,Harbour,247,655.83,28,116.7,50.4
2025-11-27,Greenpark,126,522.62,14,71.9,59.7
2025-11-28,Central,182,551.76,16,104.3,80.6
2025-11-28,Riverside,129,423.88,16,115.5,65.0
2025-11-28,Northgate,117,442.22,12,94.5,71.7
2025-11-28,Eastfield,87,431.54,9,130.2,70.1
2025-11-28,Harbour,209,741.32,21,151.1,55.6
2025-11-28,Greenpark,90,492.05,8,84.2,99.0
2025-11-29,Central,142,471.8,14,125.5,61.4
2025-11-29,Riverside,111,561.29,9,106.8,73.6
2025-11-29,Northgate,93,364.69,8,90.0,72.9
2025-11-29,Eastfield,80,316.99,2,105.1,59.3
2025-11-29,Harbour,113,287.13,11,90.4,61.2
2025-11-29,Greenpark,73,320.07,3,56.7,76.0
2025-11-30,Central,229,1163.91,7,103.4,95.8
2025-11-30,Riverside,99,508.69,3,126.3,89.0
2025-11-30,Northgate,115,454.75,7,87.2,63.7
2025-11-30,Eastfield,88,329.14,9,99.8,66.3
2025-11-30,Harbour,179,721.51,22,144.5,50.9
2025-11-30,Greenpark,55,211.7,5,83.7,78.1
2025-12-01,Central,264,909.87,11,85.5,76.5
2025-12-01,Riverside,103,329.37,11,99.6,99.0
2025-12-01,Northgate,112,445.02,15,78.5,76.5
2025-12-01,Eastfield,92,250.25,6,93.3,50.9
2025-12-01,Harbour,181,634.66,22,97.5,59.6
2025-12-01,Greenpark,103,559.45,3,89.6,67.6
2025-12-02,Central,244,1174.96,19,87.6,82.6
2025-12-02,Riverside,148,800.71,10,123.1,82.2
2025-12-02,Northgate,137,670.27,17,53.5,84.9
2025-12-02,Eastfield,126,626.27,19,93.7,76.2
2025-12-02,Harbour,172,830.84,14,84.8,70.3
2025-12-02,Greenpark,112,320.07,3,99.7,77.8
2025-12-03,Central,183,864.2,5,136.3,86.6
2025-12-03,Riverside,145,793.09,1,85.1,51.2
2025-12-03,Northgate,155,742.77,8,83.3,68.5
2025-12-03,Eastfield,101,376.83,7,94.5,76.4
2025-12-03,Harbour,199,790.67,14,74.2,75.1
2025-12-03,Greenpark,100,426.85,7,125.1,49.7
2025-12-04,Central,214,859.28,19,114.4,94.3
2025-12-04,Riverside,122,419.88,14,68.8,82.2
2025-12-04,Northgate,102,257.54,7,93.4,78.7
2025-12-04,Eastfield,78,379.88,7,86.9,75.6
2025-12-04,Harbour,186,957.38,15,92.0,77.3
2025-12-04,Greenpark,115,339.3,9,63.1,89.3
2025-12-05,Central,274,1068.87,11,84.9,77.5
2025-12-05,Riverside,168,850.88,7,74.6,54.5
2025-12-05,Northgate,98,483.48,8,81.9,78.1
2025-12-05,Eastfield,129,453.05,9,82.9,74.2
2025-12-05,Harbour,148,738.78,13,61.5,58.7
2025-12-05,Greenpark,65,218.04,2,100.0,76.9
2025-12-06,Central,191,779.64,13,87.6,81.5
2025-12-06,Riverside,128,507.99,20,59.4,68.8
2025-12-06,Northgate,104,559.06,13,116.6,55.0
2025-12-06,Eastfield,87,444.9,8,83.6,88.1
2025-12-06,Harbour,123,505.11,11,113.9,59.4
2025-12-06,Greenpark,43,142.17,4,115.6,77.0
2025-12-07,Central,192,929.84,9,99.2,71.3
2025-12-07,Riverside,101,393.69,7,118.3,79.5
2025-12-07,Northgate,155,511.82,7,55.3,78.0
2025-12-07,Eastfield,84,293.59,8,80.9,61.5
2025-12-07,Harbour,163,854.08,18,83.9,67.3
2025-12-07,Greenpark,76,417.61,5,67.8,88.6
2025-12-08,Central,236,600.91,21,80.7,85.7
2025-12-08,Riverside,141,550.71,8,52.8,63.0
2025-12-08,Northgate,144,787.73,8,76.9,86.7
2025-12-08,Eastfield,88,256.09,5,149.1,87.8
2025-12-08,Harbour,216,729.43,24,125.5,54.9
2025-12-08,Greenpark,72,260.86,4,84.2,68.4
2025-12-09,Central,235,742.42,20,97.0,69.8
2025-12-09,Riverside,139,374.24,5,112.2,62.4
2025-12-09,Northgate,119,417.42,11,133.9,75.7
2025-12-09,Eastfield,109,277.91,10,108.3,55.9
2025-12-09,Harbour,187,840.79,14,84.9,84.3
2025-12-09,Greenpark,115,436.76,9,103.0,71.7
2025-12-10,Central,299,796.42,11,105.8,86.9
2025-12-10,Riverside,146,624.15,11,65.0,78.7
2025-12-10,Northgate,145,385.86,6,73.8,65.2
2025-12-10,Eastfield,134,624.9,14,85.9,68.8
2025-12-10,Harbour,179,955.42,10,77.3,59.7
2025-12-10,Greenpark,95,431.26,5,118.4,77.5
2025-12-11,Central,180,606.28,14,122.5,95.7
2025-12-11,Riverside,206,908.91,18,100.5,86.5
2025-12-11,Northgate,115,521.47,11,89.2,84.2
2025-12-11,Eastfield,115,308.04,12,69.3,75.4
2025-12-11,Harbour,127,330.8,14,38.9,84.5
2025-12-11,Greenpark,94,466.92,8,77.4,59.3
2025-12-12,Central,250,1335.94,14,110.7,77.4
2025-12-12,Riverside,118,445.72,15,80.8,99.0
2025-12-12,Northgate,179,596.45,24,33.0,41.3
2025-12-12,Eastfield,123,473.98,8,116.7,75.4
2025-12-12,Harbour,154,805.12,7,78.8,75.5
2025-12-12,Greenpark,114,579.0,11,68.2,60.2
2025-12-13,Central,209,883.1,15,93.2,97.8
2025-12-13,Riverside,167,525.38,14,116.1,81.1
2025-12-13,Northgate,140,519.69,8,122.8,83.3
2025-12-13,Eastfield,67,208.52,4,108.1,75.7
2025-12-13,Harbour,120,402.64,8,50.0,66.2
2025-12-13,Greenpark,86,217.02,4,130.8,74.9
2025-12-14,Central,208,937.39,7,77.6,99.0
2025-12-14,Riverside,150,716.3,9,78.0,67.4
2025-12-14,Northgate,98,344.06,8,74.4,87.2
2025-12-14,Eastfield,96,310.8,10,118.0,84.8
2025-12-14,Harbour,117,475.47,7,100.4,81.8
2025-12-14,Greenpark,83,313.87,4,133.6,81.1
2025-12-15,Central,278,1297.28,22,68.7,77.2
2025-12-15,Riverside,152,498.05,7,115.6,86.2
2025-12-15,Northgate,144,557.42,9,71.9,65.0
2025-12-15,Eastfield,110,456.64,5,98.1,68.7
2025-12-15,Harbour,175,731.64,14,101.9,80.5
2025-12-15,Greenpark,96,328.15,11,78.2,55.6
2025-12-16,Central,180,589.67,16,55.9,69.2
2025-12-16,Riverside,173,820.76,14,117.1,98.7
2025-12-16,Northgate,100,518.41,7,86.4,68.8
2025-12-16,Eastfield,89,321.8,8,119.7,78.9
2025-12-16,Harbour,213,668.83,15,72.8,65.3
2025-12-16,Greenpark,71,308.13,9,101.8,95.5
2025-12-17,Central,248,842.5,21,129.0,58.8
2025-12-17,Riverside,121,439.04,11,33.5,57.3
2025-12-17,Northgate,129,585.68,16,102.0,47.6
2025-12-17,Eastfield,101,361.35,9,73.5,63.8
2025-12-17,Harbour,201,999.25,15,145.9,68.7
2025-12-17,Greenpark,120,320.9,2,88.0,73.9
2025-12-18,Central,242,777.12,22,89.6,41.6
2025-12-18,Riverside,110,470.52,11,88.0,70.1
2025-12-18,Northgate,143,420.5,0,66.5,74.5
2025-12-18,Eastfield,113,348.84,9,73.6,67.9
2025-12-18,Harbour,149,539.37,9,52.6,61.5
2025-12-18,Greenpark,101,373.88,8,79.6,59.6
2025-12-19,Central,233,900.55,26,90.8,54.5
2025-12-19,Riverside,157,808.9,12,95.9,59.2
2025-12-19,Northgate,121,620.8,4,43.5,77.1
2025-12-19,Eastfield,112,489.84,6,57.7,69.5
2025-12-19,Harbour,192,779.57,14,108.3,35.0
2025-12-19,Greenpark,81,245.93,9,139.2,85.6
2025-12-20,Central,208,751.61,18,145.0,56.2
2025-12-20,Riverside,139,433.09,19,113.4,81.3
2025-12-20,Northgate,98,278.5,16,88.9,62.5
2025-12-20,Eastfield,88,426.88,6,100.8,99.0
2025-12-20,Harbour,130,517.58,9,131.4,99.0
2025-12-20,Greenpark,83,429.14,8,107.2,72.8
2025-12-21,Central,186,681.26,21,80.7,74.2
2025-12-21,Riverside,152,477.34,12,111.7,70.3
2025-12-21,Northgate,73,278.98,3,151.9,77.0
2025-12-21,Eastfield,81,401.15,9,43.5,78.5
2025-12-21,Harbour,187,780.57,20,70.0,57.2
2025-12-21,Greenpark,65,222.95,6,57.7,74.2
2025-12-22,Central,270,1173.83,20,79.0,46.8
2025-12-22,Riverside,144,791.22,14,83.0,79.7
2025-12-22,Northgate,170,743.41,10,95.5,47.9
2025-12-22,Eastfield,96,250.13,8,108.2,60.5
2025-12-22,Harbour,185,514.26,7,89.3,81.2
2025-12-22,Greenpark,91,234.23,6,96.0,85.4
2025-12-23,Central,247,1130.95,18,86.5,86.0
2025-12-23,Riverside,160,705.91,6,76.0,80.6
2025-12-23,Northgate,135,680.55,12,36.6,88.4
2025-12-23,Eastfield,103,525.36,9,98.0,76.7
2025-12-23,Harbour,180,471.61,14,81.3,64.2
2025-12-23,Greenpark,78,279.26,3,73.0,69.4
2025-12-24,Central,228,937.54,16,146.3,59.2
2025-12-24,Riverside,145,641.39,16,142.2,57.5
2025-12-24,Northgate,138,751.27,5,114.7,72.5
2025-12-24,Eastfield,92,391.94,7,80.8,84.2
2025-12-24,Harbour,162,499.44,17,93.4,75.2
2025-12-24,Greenpark,117,489.23,14,101.3,81.0
2025-12-25,Central,265,806.45,19,110.7,72.9
2025-12-25,Riverside,184,820.77,17,75.6,64.0
2025-12-25,Northgate,176,559.96,13,63.5,65.9
2025-12-25,Eastfield,83,233.97,5,83.7,42.0
2025-12-25,Harbour,162,502.62,8,113.5,86.3
2025-12-25,Greenpark,70,365.9,8,98.5,49.1
2025-12-26,Central,219,929.74,11,43.6,76.0
2025-12-26,Riverside,168,523.83,13,86.0,73.8
2025-12-26,Northgate,134,377.19,7,139.0,80.4
2025-12-26,Eastfield,112,341.31,5,60.8,98.5
2025-12-26,Harbour,158,448.22,11,97.1,72.7
2025-12-26,Greenpark,116,555.17,11,90.7,69.8
2025-12-27,Central,264,1090.44,28,87.6,62.2
2025-12-27,Riverside,124,380.16,7,140.3,80.7
2025-12-27,Northgate,61,223.38,7,83.9,80.1
2025-12-27,Eastfield,98,368.24,10,88.2,44.0
2025-12-27,Harbour,151,605.89,11,84.0,80.7
2025-12-27,Greenpark,68,286.04,5,123.9,74.9
2025-12-28,Central,187,661.16,15,167.9,79.2
2025-12-28,Riverside,127,666.67,15,121.4,78.0
2025-12-28,Northgate,110,497.8,8,84.2,65.1
2025-12-28,Eastfield,56,251.73,3,84.4,87.4
2025-12-28,Harbour,161,781.13,12,91.4,85.9
2025-12-28,Greenpark,70,325.38,2,87.0,63.9
2025-12-29,Central,220,1096.11,13,121.4,86.2
2025-12-29,Riverside,121,364.13,14,81.7,99.0
2025-12-29,Northgate,122,428.94,15,71.2,61.8
2025-12-29,Eastfield,93,329.27,6,74.5,89.4
2025-12-29,Harbour,223,946.31,24,90.6,74.9
2025-12-29,Greenpark,76,327.1,4,70.2,89.3
2025-12-30,Central,299,1125.44,27,105.3,80.0
2025-12-30,Riverside,157,503.34,9,109.2,73.1
2025-12-30,Northgate,126,425.19,13,99.8,48.5
2025-12-30,Eastfield,104,260.42,5,67.8,61.7
2025-12-30,Harbour,160,648.06,11,99.7,50.0
2025-12-30,Greenpark,97,426.93,10,114.4,73.1
2025-12-31,Central,225,768.89,23,61.4,69.4
2025-12-31,Riverside,153,429.91,22,92.6,50.8
2025-12-31,Northgate,136,618.07,14,115.7,44.0
2025-12-31,Eastfield,137,363.29,8,47.7,71.1
2025-12-31,Harbour,191,582.18,14,97.6,42.5
2025-12-31,Greenpark,87,411.65,9,84.1,84.2
2026-01-01,Central,165,824.76,7,92.9,69.0
2026-01-01,Riverside,174,662.74,23,60.2,74.8
2026-01-01,Northgate,137,712.89,0,110.2,66.1
2026-01-01,Eastfield,85,309.77,4,62.6,50.1
2026-01-01,Harbour,220,658.41,7,103.9,77.9
2026-01-01,Greenpark,113,366.28,8,95.9,69.7
2026-01-02,Central,320,1663.37,11,97.1,76.3
2026-01-02,Riverside,151,450.3,12,83.0,96.4
2026-01-02,Northgate,92,397.63,5,106.6,54.7
2026-01-02,Eastfield,83,428.86,4,67.8,99.0
2026-01-02,Harbour,172,567.54,2,126.8,52.1
2026-01-02,Greenpark,92,461.94,7,88.0,66.4
2026-01-03,Central,188,513.8,19,109.0,65.0
2026-01-03,Riverside,147,718.94,13,124.7,62.0
2026-01-03,Northgate,96,271.08,4,90.9,77.1
2026-01-03,Eastfield,50,268.99,4,123.4,61.9
2026-01-03,Harbour,151,548.81,17,103.3,75.0
2026-01-03,Greenpark,67,346.05,6,127.0,43.7
2026-01-04,Central,177,859.07,16,117.3,75.3
2026-01-04,Riverside,123,614.82,5,127.5,61.3
2026-01-04,Northgate,131,535.75,17,83.5,80.9
2026-01-04,Eastfield,69,295.86,5,75.2,54.1
2026-01-04,Harbour,144,399.72,11,77.9,98.9
2026-01-04,Greenpark,83,209.52,8,75.3,75.4
2026-01-05,Central,307,986.07,27,123.0,69.1
2026-01-05,Riverside,142,544.75,8,73.7,93.8
2026-01-05,Northgate,169,537.08,9,70.2,78.9
2026-01-05,Eastfield,106,518.24,10,118.7,46.3
2026-01-05,Harbour,209,991.23,16,54.6,99.0
2026-01-05,Greenpark,91,301.16,7,58.1,64.3
2026-01-06,Central,273,1363.2,23,104.6,45.7
2026-01-06,Riverside,111,378.32,3,54.0,68.1
2026-01-06,Northgate,164,820.45,10,87.5,43.5
2026-01-06,Eastfield,100,453.56,8,129.4,99.0
2026-01-06,Harbour,204,1006.51,3,110.8,63.1
2026-01-06,Greenpark,73,348.72,4,95.8,58.6
2026-01-07,Central,222,955.32,14,42.1,90.7
2026-01-07,Riverside,117,452.51,8,96.2,83.2
2026-01-07,Northgate,170,585.49,14,107.6,71.7
2026-01-07,Eastfield,88,255.17,8,111.0,61.4
2026-01-07,Harbour,173,910.18,6,92.1,87.5
2026-01-07,Greenpark,115,371.49,1,82.0,63.9
2026-01-08,Central,190,485.51,0,86.1,56.6
2026-01-08,Riverside,127,478.67,12,119.3,74.2
2026-01-08,Northgate,116,460.27,7,83.1,76.5
2026-01-08,Eastfield,98,254.87,7,47.6,69.6
2026-01-08,Harbour,198,764.64,22,93.1,33.0
2026-01-08,Greenpark,114,574.99,13,87.0,96.0
2026-01-09,Central,291,1175.12,31,149.5,66.5
2026-01-09,Riverside,210,911.1,21,117.0,92.2
2026-01-09,Northgate,182,700.42,15,146.5,92.4
2026-01-09,Eastfield,103,379.29,8,76.5,84.1
2026-01-09,Harbour,239,935.38,25,91.1,87.5
2026-01-09,Greenpark,103,523.72,7,88.5,64.5
2026-01-10,Central,193,698.62,17,92.0,86.7
2026-01-10,Riverside,139,701.75,10,96.1,90.3
2026-01-10,Northgate,102,430.41,9,93.8,93.8
2026-01-10,Eastfield,93,256.4,4,92.5,75.2
2026-01-10,Harbour,144,768.67,10,120.0,85.1
2026-01-10,Greenpark,31,87.73,2,55.7,77.6
2026-01-11,Central,154,747.82,11,90.3,68.6
2026-01-11,Riverside,136,661.12,5,81.0,68.2
2026-01-11,Northgate,145,458.92,10,82.1,79.7
2026-01-11,Eastfield,77,265.99,3,74.3,80.9
2026-01-11,Harbour,146,652.69,10,77.3,76.0
2026-01-11,Greenpark,93,291.9,9,89.9,66.2
2026-01-12,Central,197,606.42,11,49.6,83.9
2026-01-12,Riverside,144,560.72,13,94.7,67.1
2026-01-12,Northgate,134,369.81,16,131.4,79.8
2026-01-12,Eastfield,109,538.75,4,112.2,81.1
2026-01-12,Harbour,233,1135.17,5,70.7,58.6
2026-01-12,Greenpark,105,289.2,5,116.6,88.2
2026-01-13,Central,196,859.77,10,107.0,77.0
2026-01-13,Riverside,179,881.67,15,94.3,79.9
2026-01-13,Northgate,127,468.35,11,71.7,56.6
2026-01-13,Eastfield,108,272.99,7,71.8,64.0
2026-01-13,Harbour,138,452.23,13,149.2,69.5
2026-01-13,Greenpark,92,298.22,7,93.1,77.2
2026-01-14,Central,172,683.08,16,35.5,61.0
2026-01-14,Riverside,167,914.94,9,135.6,51.6
2026-01-14,Northgate,175,504.77,12,49.9,73.5
2026-01-14,Eastfield,99,286.41,4,84.8,99.0
2026-01-14,Harbour,150,437.9,12,101.2,72.6
2026-01-14,Greenpark,89,454.65,5,32.7,81.9
2026-01-15,Central,185,632.22,8,103.6,80.8
2026-01-15,Riverside,185,605.2,18,76.1,99.0
2026-01-15,Northgate,119,527.11,13,89.0,86.1
2026-01-15,Eastfield,104,367.94,5,103.7,74.0
2026-01-15,Harbour,91,406.2,3,88.1,65.3
2026-01-15,Greenpark,97,246.41,9,110.9,56.6
2026-01-16,Central,253,854.26,23,97.3,83.2
2026-01-16,Riverside,178,510.54,22,113.8,63.2
2026-01-16,Northgate,161,651.6,14,112.3,69.0
2026-01-16,Eastfield,114,332.61,7,118.6,74.9
2026-01-16,Harbour,241,1184.28,17,102.2,74.4
2026-01-16,Greenpark,73,192.97,5,80.1,65.7
2026-01-17,Central,148,387.29,12,51.2,88.9
2026-01-17,Riverside,131,399.6,11,122.8,83.3
2026-01-17,Northgate,134,395.59,9,82.8,68.0
2026-01-17,Eastfield,76,399.22,4,91.7,60.3
2026-01-17,Harbour,182,999.74,14,83.6,75.4
2026-01-17,Greenpark,101,358.77,4,108.9,47.6
2026-01-18,Central,216,1164.64,23,58.9,73.5
2026-01-18,Riverside,165,855.86,14,79.9,80.6
2026-01-18,Northgate,80,202.21,8,89.2,69.3
2026-01-18,Eastfield,79,264.97,7,92.2,78.5
2026-01-18,Harbour,161,493.95,9,118.5,66.6
2026-01-18,Greenpark,89,355.45,6,131.4,63.2
2026-01-19,Central,222,1081.42,32,90.0,83.2
2026-01-19,Riverside,157,854.84,24,115.7,60.8
2026-01-19,Northgate,116,618.6,6,102.7,66.9
2026-01-19,Eastfield,88,277.22,3,50.3,87.1
2026-01-19,Harbour,229,1182.68,16,106.1,49.1
2026-01-19,Greenpark,81,301.89,8,67.1,73.1
2026-01-20,Central,203,623.03,17,80.2,68.6
2026-01-20,Riverside,198,844.68,9,108.5,65.6
2026-01-20,Northgate,166,617.19,13,95.4,79.9
2026-01-20,Eastfield,133,683.74,9,93.5,74.5
2026-01-20,Harbour,168,694.97,16,82.4,56.1
2026-01-20,Greenpark,113,323.43,14,112.0,43.9
2026-01-21,Central,250,1354.12,15,79.9,63.8
2026-01-21,Riverside,200,668.96,14,95.8,66.3
2026-01-21,Northgate,133,500.13,12,107.2,97.6
2026-01-21,Eastfield,110,517.59,10,69.5,55.7
2026-01-21,Harbour,165,691.07,18,113.1,63.4
2026-01-21,Greenpark,74,305.33,6,71.0,54.3
2026-01-22,Central,208,1135.24,15,96.5,69.4
2026-01-22,Riverside,195,695.91,8,124.6,85.5
2026-01-22,Northgate,119,532.01,10,56.9,42.7
2026-01-22,Eastfield,137,469.43,9,84.9,69.5
2026-01-22,Harbour,209,741.59,28,103.4,99.0
2026-01-22,Greenpark,112,493.81,0,63.2,86.4
2026-01-23,Central,225,994.09,17,88.9,87.0
2026-01-23,Riverside,170,849.57,10,101.6,86.0
2026-01-23,Northgate,127,506.61,10,46.5,67.8
2026-01-23,Eastfield,102,362.85,8,120.1,80.2
2026-01-23,Harbour,214,584.62,6,84.8,68.3
2026-01-23,Greenpark,106,375.4,7,47.2,98.7
2026-01-24,Central,207,701.41,16,65.9,99.0
2026-01-24,Riverside,130,642.2,7,106.3,63.2
2026-01-24,Northgate,122,476.37,15,101.9,78.0
2026-01-24,Eastfield,94,416.25,8,122.6,70.1
2026-01-24,Harbour,173,634.28,11,83.1,62.2
2026-01-24,Greenpark,103,562.3,7,116.5,30.5
2026-01-25,Central,281,1138.96,35,71.4,81.8
2026-01-25,Riverside,132,399.48,3,99.1,73.9
2026-01-25,Northgate,108,515.81,12,83.7,95.0
2026-01-25,Eastfield,86,428.4,9,100.4,70.6
2026-01-25,Harbour,190,744.85,13,108.4,83.5
2026-01-25,Greenpark,78,293.83,1,83.5,56.1
2026-01-26,Central,207,633.66,12,130.9,71.2
2026-01-26,Riverside,181,798.14,15,122.4,90.5
2026-01-26,Northgate,179,484.93,11,104.4,79.3
2026-01-26,Eastfield,118,299.48,6,112.7,83.6
2026-01-26,Harbour,249,738.58,20,78.5,75.6
2026-01-26,Greenpark,92,410.38,3,87.3,66.8
2026-01-27,Central,204,648.65,11,136.1,55.2
2026-01-27,Riverside,196,912.93,13,124.4,99.0
2026-01-27,Northgate,94,318.71,4,75.3,56.1
2026-01-27,Eastfield,105,573.59,9,76.9,39.4
2026-01-27,Harbour,155,454.07,9,62.9,67.3
2026-01-27,Greenpark,79,305.69,5,73.8,52.4
2026-01-28,Central,223,1215.3,12,114.8,66.6
2026-01-28,Riverside,173,877.07,19,93.3,60.0
2026-01-28,Northgate,144,688.54,14,115.1,72.7
2026-01-28,Eastfield,110,497.09,9,98.3,82.1
2026-01-28,Harbour,162,808.15,10,104.8,78.3
2026-01-28,Greenpark,72,245.68,8,100.7,61.1
2026-01-29,Central,363,1916.69,34,77.7,70.3
2026-01-29,Riverside,160,413.94,19,97.8,65.1
2026-01-29,Northgate,129,537.12,15,106.6,90.8
2026-01-29,Eastfield,114,499.87,4,113.4,93.3
2026-01-29,Harbour,189,853.5,18,89.0,59.8
2026-01-29,Greenpark,106,277.76,11,73.5,73.5
2026-01-30,Central,220,1024.87,21,144.2,61.0
2026-01-30,Riverside,122,460.34,5,100.9,68.2
2026-01-30,Northgate,109,564.86,3,172.6,68.4
2026-01-30,Eastfield,102,552.22,4,59.3,50.7
2026-01-30,Harbour,181,854.49,13,76.6,83.7
2026-01-30,Greenpark,73,380.9,3,60.5,78.2
2026-01-31,Central,208,1090.85,1,88.1,72.5
2026-01-31,Riverside,114,423.59,8,79.0,55.8
2026-01-31,Northgate,120,378.85,11,99.6,66.5
2026-01-31,Eastfield,107,410.44,6,78.9,41.6
2026-01-31,Harbour,167,442.43,14,82.1,72.4
2026-01-31,Greenpark,91,326.21,7,99.6,81.1
2026-02-01,Central,195,718.09,13,94.5,52.7
2026-02-01,Riverside,152,577.78,11,88.3,77.2
2026-02-01,Northgate,77,284.87,6,121.9,65.1
2026-02-01,Eastfield,112,610.1,0,94.5,61.3
2026-02-01,Harbour,151,654.52,14,108.2,66.4
2026-02-01,Greenpark,67,287.74,2,80.5,59.2
2026-02-02,Central,172,700.84,8,128.2,99.0
2026-02-02,Riverside,131,377.19,14,109.7,78.6
2026-02-02,Northgate,130,519.44,4,146.8,78.5
2026-02-02,Eastfield,110,548.13,6,65.9,69.6
2026-02-02,Harbour,184,561.48,22,96.3,82.4
2026-02-02,Greenpark,93,326.05,10,95.4,77.0
2026-02-03,Central,229,903.6,15,93.8,63.3
2026-02-03,Riverside,204,727.22,13,74.7,74.7
2026-02-03,Northgate,149,589.18,17,86.2,68.8
2026-02-03,Eastfield,127,642.46,7,109.8,90.9
2026-02-03,Harbour,260,954.85,21,106.8,85.6
2026-02-03,Greenpark,105,541.35,14,78.3,51.1
2026-02-04,Central,242,1250.57,30,64.1,50.2
2026-02-04,Riverside,164,663.93,17,64.4,58.3
2026-02-04,Northgate,125,642.23,11,79.2,80.6
2026-02-04,Eastfield,126,384.75,16,79.2,48.4
2026-02-04,Harbour,231,946.34,28,113.8,83.7
2026-02-04,Greenpark,120,420.33,11,101.9,85.7
2026-02-05,Central,251,791.98,29,40.8,82.7
2026-02-05,Riverside,160,801.33,21,124.4,89.0
2026-02-05,Northgate,154,537.56,14,67.0,73.6
2026-02-05,Eastfield,90,374.32,7,65.4,96.1
2026-02-05,Harbour,234,661.21,18,81.6,79.1
2026-02-05,Greenpark,91,465.7,11,84.5,72.3
2026-02-06,Central,220,1070.99,19,83.2,56.8
2026-02-06,Riverside,196,602.19,13,108.9,88.2
2026-02-06,Northgate,130,376.39,6,63.8,64.6
2026-02-06,Eastfield,111,468.53,7,95.3,85.0
2026-02-06,Harbour,146,482.78,22,91.8,62.8
2026-02-06,Greenpark,101,345.61,6,67.3,73.5
2026-02-07,Central,185,802.99,8,88.4,61.0
2026-02-07,Riverside,145,733.34,10,111.6,99.0
2026-02-07,Northgate,129,532.04,6,115.1,67.6
2026-02-07,Eastfield,111,419.83,10,90.8,57.4
2026-02-07,Harbour,225,633.77,5,98.1,50.8
2026-02-07,Greenpark,51,245.6,6,155.7,77.5
2026-02-08,Central,235,599.76,20,113.0,69.6
2026-02-08,Riverside,125,680.58,2,132.7,27.5
2026-02-08,Northgate,130,428.41,13,94.6,66.5
2026-02-08,Eastfield,70,337.72,10,101.7,97.2
2026-02-08,Harbour,109,478.37,6,68.1,81.7
2026-02-08,Greenpark,76,232.56,7,133.7,62.6
2026-02-09,Central,248,835.98,14,107.7,86.6
2026-02-09,Riverside,175,563.07,0,61.9,99.0
2026-02-09,Northgate,96,244.88,5,43.0,76.2
2026-02-09,Eastfield,97,280.87,3,143.8,73.2
2026-02-09,Harbour,238,917.73,22,129.4,73.3
2026-02-09,Greenpark,127,483.08,7,132.1,65.0
2026-02-10,Central,224,710.64,11,63.8,62.2
2026-02-10,Riverside,202,981.69,18,53.5,95.2
2026-02-10,Northgate,156,740.66,15,91.4,51.1
2026-02-10,Eastfield,111,505.09,12,123.5,76.4
2026-02-10,Harbour,218,625.6,6,122.6,85.6
2026-02-10,Greenpark,101,378.15,7,89.7,57.0
2026-02-11,Central,229,836.54,9,116.3,83.1
2026-02-11,Riverside,158,836.3,12,82.5,80.0
2026-02-11,Northgate,120,451.14,18,91.1,86.4
2026-02-11,Eastfield,115,448.92,11,64.4,74.0
2026-02-11,Harbour,199,579.42,15,111.5,58.4
2026-02-11,Greenpark,96,385.89,11,102.5,47.2
2026-02-12,Central,269,988.95,33,101.9,66.4
2026-02-12,Riverside,202,815.87,11,105.3,75.6
2026-02-12,Northgate,145,585.01,15,99.5,70.5
2026-02-12,Eastfield,91,345.63,6,95.2,55.8
2026-02-12,Harbour,137,371.95,13,84.7,87.7
2026-02-12,Greenpark,98,304.12,12,86.3,59.4
2026-02-13,Central,241,929.36,14,110.6,45.8
2026-02-13,Riverside,177,619.03,11,135.1,82.2
2026-02-13,Northgate,108,433.04,13,106.2,76.8
2026-02-13,Eastfield,106,511.81,5,48.3,60.6
2026-02-13,Harbour,255,1402.35,8,58.3,71.5
2026-02-13,Greenpark,126,392.58,18,121.8,85.0
2026-02-14,Central,176,962.97,7,128.3,62.4
2026-02-14,Riverside,170,817.2,12,117.2,78.3
2026-02-14,Northgate,122,391.91,12,130.7,63.6
2026-02-14,Eastfield,76,201.68,7,67.0,84.3
2026-02-14,Harbour,211,883.67,16,77.1,59.6
2026-02-14,Greenpark,85,264.31,14,94.4,77.2
2026-02-15,Central,265,815.74,22,67.1,85.9
2026-02-15,Riverside,132,678.95,11,120.8,52.4
2026-02-15,Northgate,75,332.72,5,99.8,83.0
2026-02-15,Eastfield,85,332.82,9,89.1,87.4
2026-02-15,Harbour,155,461.25,12,128.9,85.3
2026-02-15,Greenpark,68,260.86,5,93.3,38.6
2026-02-16,Central,257,707.26,24,93.2,86.8
2026-02-16,Riverside,149,672.31,13,86.1,49.1
2026-02-16,Northgate,139,389.21,9,69.9,76.9
2026-02-16,Eastfield,120,310.08,4,96.0,83.4
2026-02-16,Harbour,195,532.46,13,135.4,56.7
2026-02-16,Greenpark,62,177.16,3,85.3,68.3
2026-02-17,Central,231,990.09,20,65.6,61.9
2026-02-17,Riverside,148,547.66,21,88.9,99.0
2026-02-17,Northgate,157,707.83,4,94.2,65.2
2026-02-17,Eastfield,130,669.29,11,91.6,61.2
2026-02-17,Harbour,164,786.59,14,105.4,75.8
2026-02-17,Greenpark,108,559.78,11,98.3,62.8
2026-02-18,Central,224,905.09,18,64.4,78.5
2026-02-18,Riverside,189,738.03,7,85.0,85.6
