date,hour,district,sensor_type,value,status
2025-01-05,16,Northgate,traffic_flow,797.0,normal
2025-01-05,20,Northgate,traffic_flow,359.0,normal
2025-01-05,8,Eastfield,air_quality,43.2,normal
2025-01-05,12,Eastfield,air_quality,33.7,normal
2025-01-05,16,Eastfield,air_quality,43.6,critical
2025-01-05,20,Eastfield,air_quality,49.1,normal
2025-01-05,8,Eastfield,noise_level,36.1,normal
2025-01-05,12,Eastfield,noise_level,56.9,normal
2025-01-05,16,Eastfield,noise_level,53.2,normal
2025-01-05,20,Eastfield,noise_level,89.3,critical
2025-01-05,8,Eastfield,temperature,15.5,normal
2025-01-05,12,Eastfield,temperature,11.4,normal
2025-01-05,16,Eastfield,temperature,7.6,normal
2025-01-05,20,Eastfield,temperature,8.6,normal
2025-01-05,8,Eastfield,humidity,61.5,normal
2025-01-05,12,Eastfield,humidity,57.7,normal
2025-01-05,16,Eastfield,humidity,73.2,normal
2025-01-05,20,Eastfield,humidity,89.0,normal
2025-01-05,8,Eastfield,traffic_flow,398.0,normal
2025-01-05,12,Eastfield,traffic_flow,355.0,normal
2025-01-05,16,Eastfield,traffic_flow,1121.0,normal
2025-01-05,20,Eastfield,traffic_flow,361.0,normal
2025-01-05,8,Harbour,air_quality,50.2,normal
2025-01-05,12,Harbour,air_quality,9.4,normal
2025-01-05,16,Harbour,air_quality,69.5,warning
2025-01-05,20,Harbour,air_quality,26.6,normal
2025-01-05,8,Harbour,noise_level,67.3,normal
2025-01-05,12,Harbour,noise_level,51.6,normal
2025-01-05,16,Harbour,noise_level,33.3,normal
2025-01-05,20,Harbour,noise_level,66.2,normal
2025-01-05,8,Harbour,temperature,12.3,normal
2025-01-05,12,Harbour,temperature,9.9,normal
2025-01-05,16,Harbour,temperature,6.6,normal
2025-01-05,20,Harbour,temperature,17.2,normal
2025-01-05,8,Harbour,humidity,75.8,normal
2025-01-05,12,Harbour,humidity,67.8,normal
2025-01-05,16,Harbour,humidity,82.5,normal
2025-01-05,20,Harbour,humidity,57.6,warning
2025-01-05,8,Harbour,traffic_flow,1091.0,normal
2025-01-05,12,Harbour,traffic_flow,511.0,normal
2025-01-05,16,Harbour,traffic_flow,958.0,normal
2025-01-05,20,Harbour,traffic_flow,353.0,normal
2025-01-05,8,Greenpark,air_quality,26.2,normal
2025-01-05,12,Greenpark,air_quality,48.7,normal
2025-01-05,16,Greenpark,air_quality,36.9,warning
2025-01-05,20,Greenpark,air_quality,82.6,normal
2025-01-05,8,Greenpark,noise_level,46.5,normal
2025-01-05,12,Greenpark,noise_level,79.5,normal
2025-01-05,16,Greenpark,noise_level,42.9,normal
2025-01-05,20,Greenpark,noise_level,51.6,normal
2025-01-05,8,Greenpark,temperature,5.2,normal
2025-01-05,12,Greenpark,temperature,8.5,normal
2025-01-05,16,Greenpark,temperature,9.4,warning
2025-01-05,20,Greenpark,temperature,8.2,normal
2025-01-05,8,Greenpark,humidity,71.6,normal
2025-01-05,12,Greenpark,humidity,62.3,warning
2025-01-05,16,Greenpark,humidity,35.7,normal
2025-01-05,20,Greenpark,humidity,51.2,normal
2025-01-05,8,Greenpark,traffic_flow,751.0,normal
2025-01-05,12,Greenpark,traffic_flow,567.0,normal
2025-01-05,16,Greenpark,traffic_flow,820.0,normal
2025-01-05,20,Greenpark,traffic_flow,333.0,normal
2025-01-06,8,Central,air_quality,19.8,normal
2025-01-06,12,Central,air_quality,48.3,normal
2025-01-06,16,Central,air_quality,69.7,normal
2025-01-06,20,Central,air_quality,39.9,normal
2025-01-06,8,Central,noise_level,52.0,normal
2025-01-06,12,Central,noise_level,69.1,normal
2025-01-06,16,Central,noise_level,76.0,normal
2025-01-06,20,Central,noise_level,60.2,normal
2025-01-06,8,Central,temperature,12.1,normal
2025-01-06,12,Central,temperature,8.8,normal
2025-01-06,16,Central,temperature,12.3,normal
2025-01-06,20,Central,temperature,14.3,normal
2025-01-06,8,Central,humidity,78.8,normal
2025-01-06,12,Central,humidity,73.3,normal
2025-01-06,16,Central,humidity,92.1,normal
2025-01-06,20,Central,humidity,61.5,normal
2025-01-06,8,Central,traffic_flow,882.0,normal
2025-01-06,12,Central,traffic_flow,369.0,normal
2025-01-06,16,Central,traffic_flow,882.0,normal
2025-01-06,20,Central,traffic_flow,508.0,normal
2025-01-06,8,Riverside,air_quality,62.9,normal
2025-01-06,12,Riverside,air_quality,46.2,normal
2025-01-06,16,Riverside,air_quality,13.6,normal
2025-01-06,20,Riverside,air_quality,41.7,warning
2025-01-06,8,Riverside,noise_level,70.3,normal
2025-01-06,12,Riverside,noise_level,66.1,normal
2025-01-06,16,Riverside,noise_level,67.8,normal
2025-01-06,20,Riverside,noise_level,71.5,normal
2025-01-06,8,Riverside,temperature,6.9,normal
2025-01-06,12,Riverside,temperature,12.5,warning
2025-01-06,16,Riverside,temperature,15.6,normal
2025-01-06,20,Riverside,temperature,9.0,normal
2025-01-06,8,Riverside,humidity,80.3,normal
2025-01-06,12,Riverside,humidity,66.9,normal
2025-01-06,16,Riverside,humidity,71.9,normal
2025-01-06,20,Riverside,humidity,78.6,normal
2025-01-06,8,Riverside,traffic_flow,850.0,normal
2025-01-06,12,Riverside,traffic_flow,343.0,normal
2025-01-06,16,Riverside,traffic_flow,856.0,warning
2025-01-06,20,Riverside,traffic_flow,274.0,normal
2025-01-06,8,Northgate,air_quality,20.1,normal
2025-01-06,12,Northgate,air_quality,7.3,warning
2025-01-06,16,Northgate,air_quality,72.1,normal
2025-01-06,20,Northgate,air_quality,54.2,normal
2025-01-06,8,Northgate,noise_level,70.9,normal
2025-01-06,12,Northgate,noise_level,65.3,warning
2025-01-06,16,Northgate,noise_level,43.0,normal
2025-01-06,20,Northgate,noise_level,79.1,normal
2025-01-06,8,Northgate,temperature,8.9,normal
2025-01-06,12,Northgate,temperature,4.0,warning
2025-01-06,16,Northgate,temperature,9.4,normal
2025-01-06,20,Northgate,temperature,13.8,normal
2025-01-06,8,Northgate,humidity,52.2,critical
2025-01-06,12,Northgate,humidity,60.8,normal
2025-01-06,16,Northgate,humidity,59.8,normal
2025-01-06,20,Northgate,humidity,51.8,normal
2025-01-06,8,Northgate,traffic_flow,821.0,normal
2025-01-06,12,Northgate,traffic_flow,286.0,normal
2025-01-06,16,Northgate,traffic_flow,1021.0,normal
2025-01-06,20,Northgate,traffic_flow,182.0,normal
2025-01-06,8,Eastfield,air_quality,24.1,normal
2025-01-06,12,Eastfield,air_quality,40.0,normal
2025-01-06,16,Eastfield,air_quality,45.5,normal
2025-01-06,20,Eastfield,air_quality,33.8,normal
2025-01-06,8,Eastfield,noise_level,71.7,normal
2025-01-06,12,Eastfield,noise_level,60.2,normal
2025-01-06,16,Eastfield,noise_level,68.9,normal
2025-01-06,20,Eastfield,noise_level,78.7,normal
2025-01-06,8,Eastfield,temperature,15.3,normal
2025-01-06,12,Eastfield,temperature,9.2,normal
2025-01-06,16,Eastfield,temperature,10.4,normal
2025-01-06,20,Eastfield,temperature,2.1,normal
2025-01-06,8,Eastfield,humidity,69.9,normal
2025-01-06,12,Eastfield,humidity,61.6,normal
2025-01-06,16,Eastfield,humidity,51.0,normal
2025-01-06,20,Eastfield,humidity,81.3,normal
2025-01-06,8,Eastfield,traffic_flow,659.0,normal
2025-01-06,12,Eastfield,traffic_flow,579.0,normal
2025-01-06,16,Eastfield,traffic_flow,873.0,normal
2025-01-06,20,Eastfield,traffic_flow,443.0,normal
2025-01-06,8,Harbour,air_quality,32.7,normal
2025-01-06,12,Harbour,air_quality,12.1,normal
2025-01-06,16,Harbour,air_quality,64.0,normal
2025-01-06,20,Harbour,air_quality,32.5,normal
2025-01-06,8,Harbour,noise_level,68.7,normal
2025-01-06,12,Harbour,noise_level,69.4,normal
2025-01-06,16,Harbour,noise_level,62.5,normal
2025-01-06,20,Harbour,noise_level,65.6,normal
2025-01-06,8,Harbour,temperature,11.4,normal
2025-01-06,12,Harbour,temperature,10.7,normal
2025-01-06,16,Harbour,temperature,7.6,normal
2025-01-06,20,Harbour,temperature,5.7,normal
2025-01-06,8,Harbour,humidity,55.8,normal
2025-01-06,12,Harbour,humidity,59.9,normal
2025-01-06,16,Harbour,humidity,86.8,normal
2025-01-06,20,Harbour,humidity,48.2,normal
2025-01-06,8,Harbour,traffic_flow,1042.0,normal
2025-01-06,12,Harbour,traffic_flow,699.0,normal
2025-01-06,16,Harbour,traffic_flow,712.0,warning
2025-01-06,20,Harbour,traffic_flow,692.0,normal
2025-01-06,8,Greenpark,air_quality,43.1,normal
2025-01-06,12,Greenpark,air_quality,40.2,normal
2025-01-06,16,Greenpark,air_quality,71.1,normal
2025-01-06,20,Greenpark,air_quality,49.6,normal
2025-01-06,8,Greenpark,noise_level,63.2,normal
2025-01-06,12,Greenpark,noise_level,54.5,normal
2025-01-06,16,Greenpark,noise_level,55.5,normal
2025-01-06,20,Greenpark,noise_level,63.7,normal
2025-01-06,8,Greenpark,temperature,14.4,normal
2025-01-06,12,Greenpark,temperature,6.6,normal
2025-01-06,16,Greenpark,temperature,9.8,normal
2025-01-06,20,Greenpark,temperature,6.1,normal
2025-01-06,8,Greenpark,humidity,54.9,normal
2025-01-06,12,Greenpark,humidity,75.6,normal
2025-01-06,16,Greenpark,humidity,52.2,normal
2025-01-06,20,Greenpark,humidity,82.1,normal
2025-01-06,8,Greenpark,traffic_flow,671.0,normal
2025-01-06,12,Greenpark,traffic_flow,322.0,normal
2025-01-06,16,Greenpark,traffic_flow,538.0,normal
2025-01-06,20,Greenpark,traffic_flow,571.0,normal
2025-01-07,8,Central,air_quality,62.5,normal
2025-01-07,12,Central,air_quality,22.1,normal
2025-01-07,16,Central,air_quality,40.3,normal
2025-01-07,20,Central,air_quality,38.8,normal
2025-01-07,8,Central,noise_level,56.9,normal
2025-01-07,12,Central,noise_level,86.0,normal
2025-01-07,16,Central,noise_level,56.7,normal
2025-01-07,20,Central,noise_level,52.3,normal
2025-01-07,8,Central,temperature,5.0,normal
2025-01-07,12,Central,temperature,7.7,warning
2025-01-07,16,Central,temperature,14.3,normal
2025-01-07,20,Central,temperature,10.7,normal
2025-01-07,8,Central,humidity,68.7,normal
2025-01-07,12,Central,humidity,54.4,normal
2025-01-07,16,Central,humidity,83.8,normal
2025-01-07,20,Central,humidity,73.6,normal
2025-01-07,8,Central,traffic_flow,737.0,normal
2025-01-07,12,Central,traffic_flow,258.0,normal
2025-01-07,16,Central,traffic_flow,792.0,normal
2025-01-07,20,Central,traffic_flow,269.0,normal
2025-01-07,8,Riverside,air_quality,42.0,warning
2025-01-07,12,Riverside,air_quality,47.7,normal
2025-01-07,16,Riverside,air_quality,33.0,normal
2025-01-07,20,Riverside,air_quality,5.5,normal
2025-01-07,8,Riverside,noise_level,67.4,normal
2025-01-07,12,Riverside,noise_level,54.3,normal
2025-01-07,16,Riverside,noise_level,63.7,normal
2025-01-07,20,Riverside,noise_level,60.5,normal
2025-01-07,8,Riverside,temperature,15.3,normal
2025-01-07,12,Riverside,temperature,10.1,normal
2025-01-07,16,Riverside,temperature,12.9,normal
2025-01-07,20,Riverside,temperature,8.9,normal
2025-01-07,8,Riverside,humidity,52.1,normal
2025-01-07,12,Riverside,humidity,72.4,normal
2025-01-07,16,Riverside,humidity,54.4,normal
2025-01-07,20,Riverside,humidity,76.3,normal
2025-01-07,8,Riverside,traffic_flow,623.0,normal
2025-01-07,12,Riverside,traffic_flow,452.0,normal
2025-01-07,16,Riverside,traffic_flow,800.0,normal
2025-01-07,20,Riverside,traffic_flow,629.0,normal
2025-01-07,8,Northgate,air_quality,53.2,normal
2025-01-07,12,Northgate,air_quality,43.0,normal
2025-01-07,16,Northgate,air_quality,60.1,normal
2025-01-07,20,Northgate,air_quality,5.3,normal
2025-01-07,8,Northgate,noise_level,69.0,normal
2025-01-07,12,Northgate,noise_level,70.1,normal
2025-01-07,16,Northgate,noise_level,71.6,warning
2025-01-07,20,Northgate,noise_level,70.6,normal
2025-01-07,8,Northgate,temperature,11.6,normal
2025-01-07,12,Northgate,temperature,9.0,warning
2025-01-07,16,Northgate,temperature,10.5,normal
2025-01-07,20,Northgate,temperature,8.2,normal
2025-01-07,8,Northgate,humidity,53.1,normal
2025-01-07,12,Northgate,humidity,60.8,normal
2025-01-07,16,Northgate,humidity,62.5,normal
2025-01-07,20,Northgate,humidity,71.0,normal
2025-01-07,8,Northgate,traffic_flow,1000.0,normal
2025-01-07,12,Northgate,traffic_flow,540.0,warning
2025-01-07,16,Northgate,traffic_flow,847.0,normal
2025-01-07,20,Northgate,traffic_flow,578.0,normal
2025-01-07,8,Eastfield,air_quality,45.7,normal
2025-01-07,12,Eastfield,air_quality,55.0,normal
2025-01-07,16,Eastfield,air_quality,39.3,normal
2025-01-07,20,Eastfield,air_quality,45.3,normal
2025-01-07,8,Eastfield,noise_level,59.2,normal
2025-01-07,12,Eastfield,noise_level,43.9,normal
2025-01-07,16,Eastfield,noise_level,44.1,normal
2025-01-07,20,Eastfield,noise_level,46.8,normal
2025-01-07,8,Eastfield,temperature,11.0,critical
2025-01-07,12,Eastfield,temperature,14.1,normal
2025-01-07,16,Eastfield,temperature,13.5,normal
2025-01-07,20,Eastfield,temperature,5.4,warning
2025-01-07,8,Eastfield,humidity,73.5,normal
2025-01-07,12,Eastfield,humidity,57.7,warning
2025-01-07,16,Eastfield,humidity,52.7,normal
2025-01-07,20,Eastfield,humidity,67.1,normal
2025-01-07,8,Eastfield,traffic_flow,723.0,normal
2025-01-07,12,Eastfield,traffic_flow,198.0,normal
2025-01-07,16,Eastfield,traffic_flow,656.0,warning
2025-01-07,20,Eastfield,traffic_flow,351.0,normal
2025-01-07,8,Harbour,air_quality,68.8,normal
2025-01-07,12,Harbour,air_quality,15.9,normal
2025-01-07,16,Harbour,air_quality,24.3,critical
2025-01-07,20,Harbour,air_quality,40.5,normal
2025-01-07,8,Harbour,noise_level,53.3,normal
2025-01-07,12,Harbour,noise_level,67.3,normal
2025-01-07,16,Harbour,noise_level,59.4,normal
2025-01-07,20,Harbour,noise_level,45.7,normal
2025-01-07,8,Harbour,temperature,8.5,normal
2025-01-07,12,Harbour,temperature,10.5,normal
2025-01-07,16,Harbour,temperature,12.0,normal
2025-01-07,20,Harbour,temperature,6.5,normal
2025-01-07,8,Harbour,humidity,68.7,normal
2025-01-07,12,Harbour,humidity,60.5,normal
2025-01-07,16,Harbour,humidity,82.6,normal
2025-01-07,20,Harbour,humidity,57.9,normal
2025-01-07,8,Harbour,traffic_flow,599.0,normal
2025-01-07,12,Harbour,traffic_flow,300.0,normal
2025-01-07,16,Harbour,traffic_flow,518.0,warning
2025-01-07,20,Harbour,traffic_flow,130.0,normal
2025-01-07,8,Greenpark,air_quality,15.9,normal
2025-01-07,12,Greenpark,air_quality,53.1,normal
2025-01-07,16,Greenpark,air_quality,51.0,normal
2025-01-07,20,Greenpark,air_quality,54.1,normal
2025-01-07,8,Greenpark,noise_level,55.1,normal
2025-01-07,12,Greenpark,noise_level,50.8,normal
2025-01-07,16,Greenpark,noise_level,88.5,normal
2025-01-07,20,Greenpark,noise_level,63.5,warning
2025-01-07,8,Greenpark,temperature,6.9,normal
2025-01-07,12,Greenpark,temperature,14.4,normal
2025-01-07,16,Greenpark,temperature,13.9,normal
2025-01-07,20,Greenpark,temperature,11.8,normal
2025-01-07,8,Greenpark,humidity,62.4,normal
2025-01-07,12,Greenpark,humidity,52.9,normal
2025-01-07,16,Greenpark,humidity,58.4,normal
2025-01-07,20,Greenpark,humidity,82.0,normal
2025-01-07,8,Greenpark,traffic_flow,694.0,normal
2025-01-07,12,Greenpark,traffic_flow,221.0,normal
2025-01-07,16,Greenpark,traffic_flow,889.0,normal
2025-01-07,20,Greenpark,traffic_flow,392.0,warning
2025-01-08,8,Central,air_quality,33.0,normal
2025-01-08,12,Central,air_quality,34.5,normal
2025-01-08,16,Central,air_quality,9.3,normal
2025-01-08,20,Central,air_quality,35.6,normal
2025-01-08,8,Central,noise_level,74.3,normal
2025-01-08,12,Central,noise_level,50.9,warning
2025-01-08,16,Central,noise_level,91.0,normal
2025-01-08,20,Central,noise_level,61.6,normal
2025-01-08,8,Central,temperature,2.8,normal
2025-01-08,12,Central,temperature,5.8,normal
2025-01-08,16,Central,temperature,0.2,normal
2025-01-08,20,Central,temperature,16.3,critical
2025-01-08,8,Central,humidity,68.2,normal
2025-01-08,12,Central,humidity,51.1,warning
2025-01-08,16,Central,humidity,74.3,normal
2025-01-08,20,Central,humidity,83.1,normal
2025-01-08,8,Central,traffic_flow,924.0,normal
2025-01-08,12,Central,traffic_flow,520.0,normal
2025-01-08,16,Central,traffic_flow,734.0,normal
2025-01-08,20,Central,traffic_flow,265.0,normal
2025-01-08,8,Riverside,air_quality,53.9,normal
2025-01-08,12,Riverside,air_quality,30.0,normal
2025-01-08,16,Riverside,air_quality,37.7,normal
2025-01-08,20,Riverside,air_quality,30.6,normal
2025-01-08,8,Riverside,noise_level,53.7,normal
2025-01-08,12,Riverside,noise_level,68.9,normal
2025-01-08,16,Riverside,noise_level,53.0,normal
2025-01-08,20,Riverside,noise_level,69.2,normal
2025-01-08,8,Riverside,temperature,13.6,normal
2025-01-08,12,Riverside,temperature,8.4,warning
2025-01-08,16,Riverside,temperature,6.8,normal
2025-01-08,20,Riverside,temperature,12.9,normal
2025-01-08,8,Riverside,humidity,69.2,normal
2025-01-08,12,Riverside,humidity,53.4,normal
2025-01-08,16,Riverside,humidity,59.7,warning
2025-01-08,20,Riverside,humidity,70.4,normal
2025-01-08,8,Riverside,traffic_flow,572.0,normal
2025-01-08,12,Riverside,traffic_flow,647.0,normal
2025-01-08,16,Riverside,traffic_flow,931.0,normal
2025-01-08,20,Riverside,traffic_flow,398.0,normal
2025-01-08,8,Northgate,air_quality,73.6,normal
2025-01-08,12,Northgate,air_quality,69.9,normal
2025-01-08,16,Northgate,air_quality,41.2,critical
2025-01-08,20,Northgate,air_quality,39.8,normal
2025-01-08,8,Northgate,noise_level,59.0,normal
2025-01-08,12,Northgate,noise_level,68.3,normal
2025-01-08,16,Northgate,noise_level,67.3,normal
2025-01-08,20,Northgate,noise_level,40.4,normal
2025-01-08,8,Northgate,temperature,11.1,normal
2025-01-08,12,Northgate,temperature,11.1,normal
2025-01-08,16,Northgate,temperature,2.9,normal
2025-01-08,20,Northgate,temperature,9.3,normal
2025-01-08,8,Northgate,humidity,65.7,normal
2025-01-08,12,Northgate,humidity,40.3,normal
2025-01-08,16,Northgate,humidity,46.7,warning
2025-01-08,20,Northgate,humidity,52.5,normal
2025-01-08,8,Northgate,traffic_flow,881.0,normal
2025-01-08,12,Northgate,traffic_flow,588.0,normal
2025-01-08,16,Northgate,traffic_flow,870.0,normal
2025-01-08,20,Northgate,traffic_flow,415.0,warning
2025-01-08,8,Eastfield,air_quality,57.5,normal
2025-01-08,12,Eastfield,air_quality,1.5,normal
2025-01-08,16,Eastfield,air_quality,65.9,normal
2025-01-08,20,Eastfield,air_quality,42.4,normal
2025-01-08,8,Eastfield,noise_level,74.2,normal
2025-01-08,12,Eastfield,noise_level,69.5,normal
2025-01-08,16,Eastfield,noise_level,52.7,normal
2025-01-08,20,Eastfield,noise_level,64.7,normal
2025-01-08,8,Eastfield,temperature,7.9,normal
2025-01-08,12,Eastfield,temperature,11.3,normal
2025-01-08,16,Eastfield,temperature,15.4,normal
2025-01-08,20,Eastfield,temperature,11.3,normal
2025-01-08,8,Eastfield,humidity,30.0,normal
2025-01-08,12,Eastfield,humidity,52.8,normal
2025-01-08,16,Eastfield,humidity,78.1,normal
2025-01-08,20,Eastfield,humidity,52.0,normal
2025-01-08,8,Eastfield,traffic_flow,981.0,normal
2025-01-08,12,Eastfield,traffic_flow,245.0,normal
2025-01-08,16,Eastfield,traffic_flow,958.0,warning
2025-01-08,20,Eastfield,traffic_flow,321.0,normal
2025-01-08,8,Harbour,air_quality,54.8,warning
2025-01-08,12,Harbour,air_quality,61.0,normal
2025-01-08,16,Harbour,air_quality,48.8,normal
2025-01-08,20,Harbour,air_quality,37.5,normal
2025-01-08,8,Harbour,noise_level,65.0,warning
2025-01-08,12,Harbour,noise_level,60.2,normal
2025-01-08,16,Harbour,noise_level,62.2,normal
2025-01-08,20,Harbour,noise_level,43.8,normal
2025-01-08,8,Harbour,temperature,12.0,normal
2025-01-08,12,Harbour,temperature,10.5,warning
2025-01-08,16,Harbour,temperature,4.8,warning
2025-01-08,20,Harbour,temperature,8.9,normal
2025-01-08,8,Harbour,humidity,33.9,normal
2025-01-08,12,Harbour,humidity,65.6,critical
2025-01-08,16,Harbour,humidity,72.7,normal
2025-01-08,20,Harbour,humidity,55.1,normal
2025-01-08,8,Harbour,traffic_flow,690.0,normal
2025-01-08,12,Harbour,traffic_flow,338.0,normal
2025-01-08,16,Harbour,traffic_flow,689.0,normal
2025-01-08,20,Harbour,traffic_flow,264.0,normal
2025-01-08,8,Greenpark,air_quality,11.5,warning
2025-01-08,12,Greenpark,air_quality,31.2,normal
2025-01-08,16,Greenpark,air_quality,18.2,normal
2025-01-08,20,Greenpark,air_quality,65.9,normal
2025-01-08,8,Greenpark,noise_level,78.3,normal
2025-01-08,12,Greenpark,noise_level,67.4,normal
2025-01-08,16,Greenpark,noise_level,75.2,normal
2025-01-08,20,Greenpark,noise_level,51.9,normal
2025-01-08,8,Greenpark,temperature,11.5,normal
2025-01-08,12,Greenpark,temperature,11.4,normal
2025-01-08,16,Greenpark,temperature,10.8,warning
2025-01-08,20,Greenpark,temperature,8.7,normal
2025-01-08,8,Greenpark,humidity,64.5,normal
2025-01-08,12,Greenpark,humidity,68.4,normal
2025-01-08,16,Greenpark,humidity,68.0,normal
2025-01-08,20,Greenpark,humidity,50.6,warning
2025-01-08,8,Greenpark,traffic_flow,992.0,normal
2025-01-08,12,Greenpark,traffic_flow,407.0,normal
2025-01-08,16,Greenpark,traffic_flow,910.0,critical
